t,CH01,CH02,CH03,CH04,CH05,CH06,CH07
t_4731,0.091,0.573,0.573,0.573,0.095,0.334,0.095
t_4732,0.031,0.513,0.513,0.513,0.075,0.294,0.075
t_4733,0.016,0.352,0.352,0.352,0.043,0.198,0.043
t_4734,0.022,0.160,0.160,0.160,0.021,0.091,0.021
t_4735,0.038,0.056,0.056,0.056,0.016,0.036,0.016
t_4736,0.050,0.084,0.084,0.084,0.015,0.050,0.015
t_4737,0.054,0.081,0.081,0.081,0.069,0.075,0.069
t_4738,0.078,0.051,0.051,0.051,0.095,0.073,0.095
t_4739,0.115,0.142,0.142,0.142,0.052,0.097,0.052
t_4740,0.173,0.226,0.226,0.226,0.010,0.118,0.010
t_4741,0.230,0.369,0.369,0.369,0.001,0.185,0.001
t_4742,0.282,0.426,0.426,0.426,0.000,0.213,0.000
t_4743,0.375,0.371,0.371,0.371,0.000,0.186,0.000
t_4744,0.558,0.328,0.328,0.328,0.000,0.164,0.000
t_4745,0.727,0.144,0.144,0.144,0.001,0.073,0.001
t_4746,0.746,0.146,0.146,0.146,0.001,0.074,0.001
t_4747,0.666,0.182,0.182,0.182,0.007,0.095,0.007
t_4748,0.535,0.243,0.243,0.243,0.036,0.140,0.036
t_4749,0.581,0.306,0.306,0.306,0.114,0.210,0.114
t_4750,0.621,0.378,0.378,0.378,0.268,0.323,0.268
t_4751,0.660,0.432,0.432,0.432,0.460,0.446,0.460
t_4752,0.692,0.416,0.416,0.416,0.571,0.494,0.571
t_4753,0.758,0.300,0.300,0.300,0.571,0.436,0.571
t_4754,0.774,0.204,0.204,0.204,0.442,0.323,0.442
t_4755,0.788,0.155,0.155,0.155,0.317,0.236,0.317
t_4756,0.785,0.163,0.163,0.163,0.187,0.175,0.187
t_4757,0.748,0.208,0.208,0.208,0.133,0.171,0.133
t_4758,0.705,0.248,0.248,0.248,0.136,0.192,0.136
t_4759,0.767,0.329,0.329,0.329,0.246,0.288,0.246
t_4760,0.777,0.445,0.445,0.445,0.379,0.412,0.379
t_4761,0.779,0.557,0.557,0.557,0.422,0.490,0.422
t_4762,0.738,0.636,0.636,0.636,0.389,0.513,0.389
t_4763,0.678,0.600,0.600,0.600,0.286,0.443,0.286
t_4764,0.639,0.526,0.526,0.526,0.242,0.384,0.242
t_4765,0.622,0.489,0.489,0.489,0.276,0.383,0.276
t_4766,0.612,0.478,0.478,0.478,0.343,0.411,0.343
t_4767,0.592,0.455,0.455,0.455,0.415,0.435,0.415
t_4768,0.532,0.432,0.432,0.432,0.437,0.435,0.437
t_4769,0.464,0.376,0.376,0.376,0.429,0.403,0.429
t_4770,0.394,0.244,0.244,0.244,0.449,0.347,0.449
t_4771,0.175,0.140,0.140,0.140,0.478,0.309,0.478
t_4772,0.084,0.141,0.141,0.141,0.493,0.317,0.493
t_4773,0.057,0.155,0.155,0.155,0.498,0.327,0.498
t_4774,0.036,0.170,0.170,0.170,0.544,0.357,0.544
t_4775,0.024,0.178,0.178,0.178,0.560,0.369,0.560
t_4776,0.017,0.313,0.313,0.313,0.527,0.420,0.527
t_4777,0.025,0.313,0.313,0.313,0.444,0.379,0.444
t_4778,0.029,0.315,0.315,0.315,0.341,0.328,0.341
t_4779,0.037,0.332,0.332,0.332,0.260,0.296,0.260
t_4780,0.055,0.399,0.399,0.399,0.212,0.306,0.212
t_4781,0.068,0.453,0.453,0.453,0.202,0.328,0.202
t_4782,0.049,0.240,0.240,0.240,0.175,0.208,0.175
t_4783,0.098,0.228,0.228,0.228,0.199,0.214,0.199
t_4784,0.132,0.376,0.376,0.376,0.315,0.346,0.315
t_4785,0.105,0.396,0.396,0.396,0.421,0.409,0.421
t_4786,0.083,0.358,0.358,0.358,0.441,0.400,0.441
t_4787,0.065,0.331,0.331,0.331,0.459,0.395,0.459
t_4788,0.054,0.347,0.347,0.347,0.483,0.415,0.483
t_4789,0.040,0.314,0.314,0.314,0.495,0.405,0.495
t_4790,0.027,0.332,0.332,0.332,0.466,0.399,0.466
t_4791,0.017,0.286,0.286,0.286,0.429,0.358,0.429
t_4792,0.011,0.226,0.226,0.226,0.394,0.310,0.394
t_4793,0.008,0.147,0.147,0.147,0.301,0.224,0.301
t_4794,0.007,0.049,0.049,0.049,0.140,0.095,0.140
t_4795,0.003,0.018,0.018,0.018,0.065,0.042,0.065
t_4796,0.003,0.017,0.017,0.017,0.027,0.022,0.027
t_4797,0.004,0.027,0.027,0.027,0.015,0.021,0.015
t_4798,0.005,0.045,0.045,0.045,0.015,0.030,0.015
t_4799,0.005,0.066,0.066,0.066,0.027,0.047,0.027
t_4800,0.006,0.085,0.085,0.085,0.038,0.062,0.038
t_4801,0.008,0.099,0.099,0.099,0.040,0.070,0.040
t_4802,0.053,0.103,0.103,0.103,0.040,0.072,0.040
t_4803,0.085,0.105,0.105,0.105,0.046,0.076,0.046
t_4804,0.076,0.113,0.113,0.113,0.065,0.089,0.065
t_4805,0.052,0.227,0.227,0.227,0.081,0.154,0.081
t_4806,0.016,0.194,0.194,0.194,0.059,0.127,0.059
t_4807,0.006,0.236,0.236,0.236,0.052,0.144,0.052
t_4808,0.000,0.231,0.231,0.231,0.148,0.190,0.148
t_4809,0.000,0.292,0.292,0.292,0.286,0.289,0.286
t_4810,0.001,0.306,0.306,0.306,0.351,0.329,0.351
t_4811,0.002,0.297,0.297,0.297,0.339,0.318,0.339
t_4812,0.004,0.293,0.293,0.293,0.320,0.307,0.320
t_4813,0.009,0.279,0.279,0.279,0.291,0.285,0.291
t_4814,0.017,0.237,0.237,0.237,0.261,0.249,0.261
t_4815,0.039,0.187,0.187,0.187,0.228,0.208,0.228
t_4816,0.076,0.111,0.111,0.111,0.199,0.155,0.199
t_4817,0.171,0.034,0.034,0.034,0.134,0.084,0.134
t_4818,0.276,0.004,0.004,0.004,0.040,0.022,0.040
t_4819,0.316,0.000,0.000,0.000,0.009,0.005,0.009
t_4820,0.331,0.000,0.000,0.000,0.001,0.001,0.001
t_4821,0.306,0.019,0.019,0.019,0.000,0.010,0.000
t_4822,0.259,0.154,0.154,0.154,0.000,0.077,0.000
t_4823,0.233,0.323,0.323,0.323,0.001,0.162,0.001
t_4824,0.228,0.272,0.272,0.272,0.001,0.137,0.001
t_4825,0.230,0.308,0.308,0.308,0.001,0.155,0.001
t_4826,0.234,0.335,0.335,0.335,0.001,0.168,0.001
t_4827,0.251,0.379,0.379,0.379,0.000,0.190,0.000
t_4828,0.194,0.422,0.422,0.422,0.001,0.212,0.001
t_4829,0.188,0.460,0.460,0.460,0.002,0.231,0.002
t_4830,0.205,0.410,0.410,0.410,0.002,0.206,0.002
t_4831,0.290,0.249,0.249,0.249,0.000,0.125,0.000
t_4832,0.460,0.142,0.142,0.142,0.001,0.072,0.001
t_4833,0.538,0.143,0.143,0.143,0.008,0.076,0.008
t_4834,0.612,0.159,0.159,0.159,0.024,0.092,0.024
t_4835,0.691,0.165,0.165,0.165,0.036,0.101,0.036
t_4836,0.744,0.118,0.118,0.118,0.049,0.084,0.049
t_4837,0.787,0.145,0.145,0.145,0.059,0.102,0.059
t_4838,0.817,0.169,0.169,0.169,0.057,0.113,0.057
t_4839,0.837,0.183,0.183,0.183,0.043,0.113,0.043
t_4840,0.854,0.128,0.128,0.128,0.014,0.071,0.014
t_4841,0.864,0.131,0.131,0.131,0.002,0.067,0.002
t_4842,0.865,0.137,0.137,0.137,0.000,0.069,0.000
t_4843,0.809,0.252,0.252,0.252,0.000,0.126,0.000
t_4844,0.730,0.658,0.658,0.658,0.002,0.330,0.002
t_4845,0.719,0.831,0.831,0.831,0.021,0.426,0.021
t_4846,0.769,0.944,0.944,0.944,0.093,0.519,0.093
t_4847,0.824,0.916,0.916,0.916,0.182,0.549,0.182
t_4848,0.775,0.966,0.966,0.966,0.253,0.610,0.253
t_4849,0.886,0.986,0.986,0.986,0.284,0.635,0.284
t_4850,0.870,0.986,0.986,0.986,0.279,0.633,0.279
t_4851,0.842,0.889,0.889,0.889,0.263,0.576,0.263
t_4852,0.804,0.822,0.822,0.822,0.224,0.523,0.224
t_4853,0.777,0.511,0.511,0.511,0.190,0.351,0.190
t_4854,0.749,0.344,0.344,0.344,0.101,0.223,0.101
t_4855,0.798,0.233,0.233,0.233,0.024,0.129,0.024
t_4856,0.877,0.173,0.173,0.173,0.014,0.094,0.014
t_4857,0.918,0.146,0.146,0.146,0.063,0.105,0.063
t_4858,0.921,0.089,0.089,0.089,0.148,0.119,0.148
t_4859,0.924,0.193,0.193,0.193,0.160,0.177,0.160
t_4860,0.934,0.321,0.321,0.321,0.167,0.244,0.167
t_4861,0.943,0.340,0.340,0.340,0.193,0.267,0.193
t_4862,0.944,0.313,0.313,0.313,0.099,0.206,0.099
t_4863,0.941,0.275,0.275,0.275,0.038,0.157,0.038
t_4864,0.940,0.217,0.217,0.217,0.035,0.126,0.035
t_4865,0.937,0.507,0.507,0.507,0.012,0.260,0.012
t_4866,0.932,0.763,0.763,0.763,0.004,0.384,0.004
t_4867,0.921,0.878,0.878,0.878,0.017,0.448,0.017
t_4868,0.826,0.952,0.952,0.952,0.076,0.514,0.076
t_4869,0.819,0.961,0.961,0.961,0.103,0.532,0.103
t_4870,0.808,0.928,0.928,0.928,0.129,0.529,0.129
t_4871,0.802,0.856,0.856,0.856,0.158,0.507,0.158
t_4872,0.834,0.805,0.805,0.805,0.191,0.498,0.191
t_4873,0.827,0.763,0.763,0.763,0.200,0.482,0.200
t_4874,0.828,0.729,0.729,0.729,0.214,0.472,0.214
t_4875,0.781,0.717,0.717,0.717,0.226,0.472,0.226
t_4876,0.800,0.727,0.727,0.727,0.233,0.480,0.233
t_4877,0.771,0.748,0.748,0.748,0.212,0.480,0.212
t_4878,0.743,0.750,0.750,0.750,0.162,0.456,0.162
t_4879,0.801,0.717,0.717,0.717,0.148,0.433,0.148
t_4880,0.824,0.459,0.459,0.459,0.141,0.300,0.141
t_4881,0.826,0.391,0.391,0.391,0.153,0.272,0.153
t_4882,0.840,0.378,0.378,0.378,0.184,0.281,0.184
t_4883,0.805,0.408,0.408,0.408,0.221,0.315,0.221
t_4884,0.748,0.402,0.402,0.402,0.183,0.293,0.183
t_4885,0.699,0.142,0.142,0.142,0.153,0.148,0.153
t_4886,0.577,0.103,0.103,0.103,0.156,0.130,0.156
t_4887,0.294,0.097,0.097,0.097,0.156,0.127,0.156
t_4888,0.242,0.112,0.112,0.112,0.153,0.133,0.153
t_4889,0.187,0.102,0.102,0.102,0.104,0.103,0.104
t_4890,0.166,0.097,0.097,0.097,0.065,0.081,0.065
t_4891,0.139,0.112,0.112,0.112,0.056,0.084,0.056
t_4892,0.141,0.100,0.100,0.100,0.056,0.078,0.056
t_4893,0.156,0.126,0.126,0.126,0.077,0.102,0.077
t_4894,0.108,0.180,0.180,0.180,0.137,0.159,0.137
t_4895,0.095,0.228,0.228,0.228,0.214,0.221,0.214
t_4896,0.078,0.253,0.253,0.253,0.281,0.267,0.281
t_4897,0.058,0.240,0.240,0.240,0.326,0.283,0.326
t_4898,0.041,0.203,0.203,0.203,0.342,0.273,0.342
t_4899,0.031,0.177,0.177,0.177,0.322,0.250,0.322
t_4900,0.126,0.248,0.248,0.248,0.254,0.251,0.254
t_4901,0.125,0.186,0.186,0.186,0.166,0.176,0.166
t_4902,0.078,0.101,0.101,0.101,0.082,0.092,0.082
t_4903,0.051,0.047,0.047,0.047,0.079,0.063,0.079
t_4904,0.030,0.023,0.023,0.023,0.096,0.060,0.096
t_4905,0.001,0.031,0.031,0.031,0.100,0.066,0.100
t_4906,0.000,0.036,0.036,0.036,0.086,0.061,0.086
t_4907,0.002,0.037,0.037,0.037,0.075,0.056,0.075
t_4908,0.014,0.041,0.041,0.041,0.065,0.053,0.065
t_4909,0.044,0.049,0.049,0.049,0.055,0.052,0.055
t_4910,0.133,0.068,0.068,0.068,0.063,0.066,0.063
t_4911,0.223,0.211,0.211,0.211,0.080,0.146,0.080
t_4912,0.359,0.303,0.303,0.303,0.072,0.188,0.072
t_4913,0.589,0.358,0.358,0.358,0.050,0.204,0.050
t_4914,0.767,0.384,0.384,0.384,0.030,0.207,0.030
t_4915,0.748,0.208,0.208,0.208,0.024,0.116,0.024
t_4916,0.512,0.183,0.183,0.183,0.022,0.103,0.022
t_4917,0.346,0.205,0.205,0.205,0.049,0.127,0.049
t_4918,0.231,0.189,0.189,0.189,0.172,0.181,0.172
t_4919,0.153,0.200,0.200,0.200,0.243,0.222,0.243
t_4920,0.128,0.203,0.203,0.203,0.284,0.244,0.284
t_4921,0.141,0.194,0.194,0.194,0.366,0.280,0.366
t_4922,0.167,0.149,0.149,0.149,0.432,0.291,0.432
t_4923,0.206,0.113,0.113,0.113,0.451,0.282,0.451
t_4924,0.259,0.077,0.077,0.077,0.445,0.261,0.445
t_4925,0.308,0.051,0.051,0.051,0.409,0.230,0.409
t_4926,0.342,0.031,0.031,0.031,0.369,0.200,0.369
t_4927,0.539,0.062,0.062,0.062,0.430,0.246,0.430
t_4928,0.580,0.090,0.090,0.090,0.524,0.307,0.524
t_4929,0.540,0.071,0.071,0.071,0.556,0.314,0.556
t_4930,0.541,0.042,0.042,0.042,0.540,0.291,0.540
t_4931,0.543,0.038,0.038,0.038,0.508,0.273,0.508
t_4932,0.537,0.108,0.108,0.108,0.477,0.293,0.477
t_4933,0.523,0.117,0.117,0.117,0.464,0.291,0.464
t_4934,0.507,0.084,0.084,0.084,0.445,0.265,0.445
t_4935,0.478,0.034,0.034,0.034,0.412,0.223,0.412
t_4936,0.456,0.011,0.011,0.011,0.339,0.175,0.339
t_4937,0.461,0.007,0.007,0.007,0.247,0.127,0.247
t_4938,0.459,0.001,0.001,0.001,0.128,0.065,0.128
t_4939,0.360,0.001,0.001,0.001,0.065,0.033,0.065
t_4940,0.327,0.001,0.001,0.001,0.038,0.020,0.038
t_4941,0.332,0.001,0.001,0.001,0.022,0.012,0.022
t_4942,0.343,0.001,0.001,0.001,0.015,0.008,0.015
t_4943,0.345,0.005,0.005,0.005,0.011,0.008,0.011
t_4944,0.338,0.008,0.008,0.008,0.011,0.010,0.011
t_4945,0.329,0.017,0.017,0.017,0.010,0.014,0.010
t_4946,0.326,0.043,0.043,0.043,0.009,0.026,0.009
t_4947,0.311,0.061,0.061,0.061,0.007,0.034,0.007
t_4948,0.251,0.066,0.066,0.066,0.005,0.036,0.005
t_4949,0.194,0.061,0.061,0.061,0.003,0.032,0.003
t_4950,0.115,0.018,0.018,0.018,0.001,0.010,0.001
t_4951,0.075,0.002,0.002,0.002,0.000,0.001,0.000
t_4952,0.187,0.003,0.003,0.003,0.000,0.002,0.000
t_4953,0.084,0.001,0.001,0.001,0.000,0.001,0.000
t_4954,0.019,0.001,0.001,0.001,0.000,0.001,0.000
t_4955,0.001,0.000,0.000,0.000,0.000,0.000,0.000
t_4956,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t_4957,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t_4958,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t_4959,0.000,0.000,0.000,0.000,0.000,0.000,0.000
t_4960,0.001,0.000,0.000,0.000,0.000,0.000,0.000
t_4961,0.005,0.000,0.000,0.000,0.000,0.000,0.000
t_4962,0.008,0.000,0.000,0.000,0.000,0.000,0.000
t_4963,0.027,0.000,0.000,0.000,0.001,0.001,0.001
t_4964,0.094,0.000,0.000,0.000,0.006,0.003,0.006
t_4965,0.161,0.001,0.001,0.001,0.029,0.015,0.029
t_4966,0.246,0.045,0.045,0.045,0.071,0.058,0.071
t_4967,0.302,0.217,0.217,0.217,0.106,0.162,0.106
t_4968,0.280,0.422,0.422,0.422,0.110,0.266,0.110
t_4969,0.245,0.375,0.375,0.375,0.085,0.230,0.085
t_4970,0.184,0.465,0.465,0.465,0.058,0.262,0.058
t_4971,0.166,0.524,0.524,0.524,0.037,0.281,0.037
t_4972,0.165,0.561,0.561,0.561,0.023,0.292,0.023
t_4973,0.199,0.591,0.591,0.591,0.022,0.307,0.022
t_4974,0.203,0.552,0.552,0.552,0.010,0.281,0.010
t_4975,0.290,0.413,0.413,0.413,0.004,0.209,0.004
t_4976,0.565,0.279,0.279,0.279,0.007,0.143,0.007
t_4977,0.739,0.259,0.259,0.259,0.010,0.135,0.010
t_4978,0.825,0.232,0.232,0.232,0.013,0.123,0.013
t_4979,0.858,0.166,0.166,0.166,0.012,0.089,0.012
t_4980,0.878,0.079,0.079,0.079,0.010,0.045,0.010
t_4981,0.863,0.099,0.099,0.099,0.008,0.054,0.008
t_4982,0.845,0.159,0.159,0.159,0.006,0.083,0.006
t_4983,0.744,0.226,0.226,0.226,0.004,0.115,0.004
t_4984,0.603,0.174,0.174,0.174,0.002,0.088,0.002
t_4985,0.305,0.093,0.093,0.093,0.001,0.047,0.001
t_4986,0.168,0.087,0.087,0.087,0.001,0.044,0.001
t_4987,0.080,0.123,0.123,0.123,0.001,0.062,0.001
t_4988,0.069,0.168,0.168,0.168,0.002,0.085,0.002
t_4989,0.101,0.170,0.170,0.170,0.001,0.086,0.001
t_4990,0.164,0.291,0.291,0.291,0.007,0.149,0.007
t_4991,0.212,0.141,0.141,0.141,0.054,0.098,0.054
t_4992,0.204,0.024,0.024,0.024,0.124,0.074,0.124
t_4993,0.231,0.001,0.001,0.001,0.199,0.100,0.199
t_4994,0.249,0.000,0.000,0.000,0.242,0.121,0.242
t_4995,0.251,0.000,0.000,0.000,0.229,0.115,0.229
t_4996,0.210,0.000,0.000,0.000,0.131,0.066,0.131
t_4997,0.182,0.000,0.000,0.000,0.065,0.033,0.065
t_4998,0.146,0.000,0.000,0.000,0.045,0.023,0.045
t_4999,0.202,0.000,0.000,0.000,0.055,0.028,0.055
t_5000,0.263,0.000,0.000,0.000,0.071,0.036,0.071
t_5001,0.217,0.000,0.000,0.000,0.067,0.034,0.067
t_5002,0.152,0.000,0.000,0.000,0.060,0.030,0.060
t_5003,0.098,0.000,0.000,0.000,0.050,0.025,0.050
t_5004,0.064,0.000,0.000,0.000,0.034,0.017,0.034
t_5005,0.041,0.000,0.000,0.000,0.019,0.010,0.019
t_5006,0.027,0.000,0.000,0.000,0.007,0.004,0.007
t_5007,0.017,0.000,0.000,0.000,0.003,0.002,0.003
t_5008,0.016,0.000,0.000,0.000,0.001,0.001,0.001
t_5009,0.017,0.000,0.000,0.000,0.000,0.000,0.000
t_5010,0.022,0.002,0.002,0.002,0.000,0.001,0.000
t_5011,0.174,0.017,0.017,0.017,0.000,0.009,0.000
t_5012,0.268,0.020,0.020,0.020,0.000,0.010,0.000
t_5013,0.275,0.023,0.023,0.023,0.000,0.012,0.000
t_5014,0.184,0.039,0.039,0.039,0.000,0.020,0.000
t_5015,0.114,0.042,0.042,0.042,0.000,0.021,0.000
t_5016,0.068,0.046,0.046,0.046,0.002,0.024,0.002
t_5017,0.038,0.046,0.046,0.046,0.005,0.026,0.005
t_5018,0.017,0.102,0.102,0.102,0.011,0.057,0.011
t_5019,0.009,0.148,0.148,0.148,0.023,0.086,0.023
t_5020,0.009,0.203,0.203,0.203,0.042,0.123,0.042
t_5021,0.011,0.245,0.245,0.245,0.053,0.149,0.053
t_5022,0.007,0.197,0.197,0.197,0.012,0.105,0.012
t_5023,0.001,0.026,0.026,0.026,0.006,0.016,0.006
t_5024,0.000,0.000,0.000,0.000,0.008,0.004,0.008
t_5025,0.003,0.000,0.000,0.000,0.004,0.002,0.004
t_5026,0.020,0.000,0.000,0.000,0.002,0.001,0.002
t_5027,0.097,0.000,0.000,0.000,0.001,0.001,0.001
t_5028,0.206,0.002,0.002,0.002,0.001,0.002,0.001
t_5029,0.338,0.006,0.006,0.006,0.001,0.004,0.001
t_5030,0.473,0.008,0.008,0.008,0.001,0.005,0.001
t_5031,0.645,0.009,0.009,0.009,0.001,0.005,0.001
t_5032,0.762,0.006,0.006,0.006,0.001,0.004,0.001
t_5033,0.796,0.000,0.000,0.000,0.003,0.002,0.003
t_5034,0.752,0.000,0.000,0.000,0.006,0.003,0.006
t_5035,0.540,0.000,0.000,0.000,0.009,0.005,0.009
t_5036,0.362,0.000,0.000,0.000,0.015,0.008,0.015
t_5037,0.247,0.191,0.191,0.191,0.025,0.108,0.025
t_5038,0.124,0.716,0.716,0.716,0.031,0.374,0.031
t_5039,0.097,0.881,0.881,0.881,0.018,0.450,0.018
t_5040,0.089,0.954,0.954,0.954,0.013,0.484,0.013
t_5041,0.144,0.906,0.906,0.906,0.022,0.464,0.022
t_5042,0.258,0.822,0.822,0.822,0.039,0.431,0.039
t_5043,0.316,0.602,0.602,0.602,0.068,0.335,0.068
t_5044,0.363,0.304,0.304,0.304,0.127,0.216,0.127
t_5045,0.335,0.215,0.215,0.215,0.266,0.241,0.266
t_5046,0.347,0.166,0.166,0.166,0.473,0.320,0.473
t_5047,0.470,0.163,0.163,0.163,0.664,0.414,0.664
t_5048,0.478,0.173,0.173,0.173,0.809,0.491,0.809
t_5049,0.419,0.143,0.143,0.143,0.733,0.438,0.733
t_5050,0.290,0.097,0.097,0.097,0.579,0.338,0.579
t_5051,0.185,0.058,0.058,0.058,0.426,0.242,0.426
t_5052,0.134,0.033,0.033,0.033,0.324,0.179,0.324
t_5053,0.139,0.017,0.017,0.017,0.248,0.133,0.248
t_5054,0.177,0.031,0.031,0.031,0.178,0.105,0.178
t_5055,0.229,0.039,0.039,0.039,0.113,0.076,0.113
t_5056,0.301,0.042,0.042,0.042,0.065,0.054,0.065
t_5057,0.419,0.057,0.057,0.057,0.028,0.043,0.028
t_5058,0.477,0.027,0.027,0.027,0.009,0.018,0.009
t_5059,0.390,0.026,0.026,0.026,0.005,0.016,0.005
t_5060,0.356,0.015,0.015,0.015,0.004,0.010,0.004
t_5061,0.383,0.020,0.020,0.020,0.002,0.011,0.002
t_5062,0.424,0.026,0.026,0.026,0.002,0.014,0.002
t_5063,0.446,0.016,0.016,0.016,0.002,0.009,0.002
t_5064,0.455,0.017,0.017,0.017,0.003,0.010,0.003
t_5065,0.468,0.017,0.017,0.017,0.004,0.011,0.004
t_5066,0.476,0.020,0.020,0.020,0.004,0.012,0.004
t_5067,0.474,0.030,0.030,0.030,0.003,0.017,0.003
t_5068,0.406,0.033,0.033,0.033,0.002,0.018,0.002
t_5069,0.331,0.027,0.027,0.027,0.001,0.014,0.001
t_5070,0.237,0.023,0.023,0.023,0.000,0.012,0.000
t_5071,0.248,0.019,0.019,0.019,0.000,0.010,0.000
t_5072,0.237,0.023,0.023,0.023,0.001,0.012,0.001
t_5073,0.170,0.022,0.022,0.022,0.006,0.014,0.006
t_5074,0.117,0.018,0.018,0.018,0.015,0.017,0.015
t_5075,0.082,0.017,0.017,0.017,0.023,0.020,0.023
t_5076,0.053,0.016,0.016,0.016,0.031,0.024,0.031
t_5077,0.029,0.038,0.038,0.038,0.038,0.038,0.038
t_5078,0.015,0.077,0.077,0.077,0.036,0.057,0.036
t_5079,0.008,0.020,0.020,0.020,0.029,0.025,0.029
t_5080,0.005,0.013,0.013,0.013,0.024,0.019,0.024
t_5081,0.004,0.006,0.006,0.006,0.023,0.015,0.023
t_5082,0.003,0.002,0.002,0.002,0.027,0.015,0.027
t_5083,0.033,0.002,0.002,0.002,0.032,0.017,0.032
t_5084,0.053,0.003,0.003,0.003,0.043,0.023,0.043
t_5085,0.045,0.003,0.003,0.003,0.043,0.023,0.043
t_5086,0.027,0.001,0.001,0.001,0.050,0.026,0.050
t_5087,0.015,0.000,0.000,0.000,0.053,0.027,0.053
t_5088,0.010,0.000,0.000,0.000,0.049,0.025,0.049
t_5089,0.006,0.014,0.014,0.014,0.042,0.028,0.042
t_5090,0.003,0.030,0.030,0.030,0.039,0.035,0.039
t_5091,0.002,0.062,0.062,0.062,0.042,0.052,0.042
t_5092,0.002,0.082,0.082,0.082,0.036,0.059,0.036
t_5093,0.003,0.096,0.096,0.096,0.019,0.058,0.019
t_5094,0.005,0.073,0.073,0.073,0.003,0.038,0.003
t_5095,0.003,0.010,0.010,0.010,0.001,0.006,0.001
t_5096,0.006,0.006,0.006,0.006,0.000,0.003,0.000
t_5097,0.030,0.003,0.003,0.003,0.000,0.002,0.000
t_5098,0.153,0.004,0.004,0.004,0.004,0.004,0.004
t_5099,0.334,0.006,0.006,0.006,0.005,0.006,0.005
t_5100,0.559,0.008,0.008,0.008,0.005,0.007,0.005
t_5101,0.771,0.008,0.008,0.008,0.004,0.006,0.004
t_5102,0.855,0.006,0.006,0.006,0.003,0.005,0.003
t_5103,0.893,0.003,0.003,0.003,0.001,0.002,0.001
t_5104,0.898,0.000,0.000,0.000,0.000,0.000,0.000
t_5105,0.877,0.000,0.000,0.000,0.000,0.000,0.000
t_5106,0.812,0.000,0.000,0.000,0.000,0.000,0.000
t_5107,0.679,0.003,0.003,0.003,0.000,0.002,0.000
t_5108,0.483,0.125,0.125,0.125,0.000,0.063,0.000
t_5109,0.363,0.348,0.348,0.348,0.001,0.175,0.001
t_5110,0.243,0.733,0.733,0.733,0.007,0.370,0.007
t_5111,0.169,0.865,0.865,0.865,0.009,0.437,0.009
t_5112,0.112,0.803,0.803,0.803,0.023,0.413,0.023
t_5113,0.128,0.760,0.760,0.760,0.027,0.394,0.027
t_5114,0.130,0.644,0.644,0.644,0.038,0.341,0.038
t_5115,0.089,0.387,0.387,0.387,0.047,0.217,0.047
t_5116,0.052,0.383,0.383,0.383,0.042,0.213,0.042
t_5117,0.040,0.295,0.295,0.295,0.057,0.176,0.057
t_5118,0.018,0.225,0.225,0.225,0.064,0.145,0.064
t_5119,0.018,0.195,0.195,0.195,0.100,0.148,0.100
t_5120,0.029,0.255,0.255,0.255,0.190,0.223,0.190
t_5121,0.056,0.240,0.240,0.240,0.254,0.247,0.254
t_5122,0.040,0.204,0.204,0.204,0.195,0.200,0.195
t_5123,0.024,0.170,0.170,0.170,0.116,0.143,0.116
t_5124,0.022,0.208,0.208,0.208,0.074,0.141,0.074
t_5125,0.027,0.204,0.204,0.204,0.051,0.128,0.051
t_5126,0.039,0.176,0.176,0.176,0.052,0.114,0.052
t_5127,0.061,0.181,0.181,0.181,0.048,0.115,0.048
t_5128,0.095,0.129,0.129,0.129,0.029,0.079,0.029
t_5129,0.142,0.075,0.075,0.075,0.014,0.045,0.014
t_5130,0.173,0.027,0.027,0.027,0.010,0.019,0.010
t_5131,0.227,0.009,0.009,0.009,0.013,0.011,0.013
t_5132,0.208,0.006,0.006,0.006,0.016,0.011,0.016
t_5133,0.167,0.004,0.004,0.004,0.017,0.011,0.017
t_5134,0.114,0.003,0.003,0.003,0.015,0.009,0.015
t_5135,0.091,0.001,0.001,0.001,0.014,0.008,0.014
t_5136,0.068,0.000,0.000,0.000,0.019,0.010,0.019
t_5137,0.069,0.000,0.000,0.000,0.021,0.011,0.021
t_5138,0.080,0.000,0.000,0.000,0.015,0.008,0.015
t_5139,0.083,0.000,0.000,0.000,0.004,0.002,0.004
t_5140,0.068,0.000,0.000,0.000,0.001,0.001,0.001
t_5141,0.057,0.000,0.000,0.000,0.000,0.000,0.000
t_5142,0.038,0.000,0.000,0.000,0.000,0.000,0.000
t_5143,0.065,0.005,0.005,0.005,0.000,0.003,0.000
t_5144,0.095,0.028,0.028,0.028,0.000,0.014,0.000
t_5145,0.100,0.072,0.072,0.072,0.000,0.036,0.000
t_5146,0.104,0.116,0.116,0.116,0.000,0.058,0.000
t_5147,0.117,0.146,0.146,0.146,0.001,0.074,0.001
t_5148,0.140,0.175,0.175,0.175,0.002,0.089,0.002
t_5149,0.236,0.203,0.203,0.203,0.006,0.105,0.006
t_5150,0.325,0.192,0.192,0.192,0.015,0.104,0.015
t_5151,0.371,0.150,0.150,0.150,0.021,0.086,0.021
t_5152,0.476,0.099,0.099,0.099,0.013,0.056,0.013
t_5153,0.567,0.059,0.059,0.059,0.008,0.034,0.008
