t,CH00
5381,4637.34
5382,5232.91
5383,6264.48
5384,6969.155
5385,7098.625
5386,7316.855
5387,7521.1
5388,7140.86
5389,7237.19
5390,7223.885
5391,7141.249
5392,7003.945
5393,6778.63
5394,6789.45
5395,6422.47
5396,6157.81
5397,6161.81
5398,5924.88
5399,5423.43
5400,5228.49
5401,5090.95
5402,4813.03
5403,4613.09
5404,4348.97
5405,4841.32
5406,5310.23
5407,6397.72
5408,6970.799
5409,7161.041
5410,7361.679
5411,7578.37
5412,7175.34
5413,7280.46
5414,7231.719
5415,7127.897
5416,6965.799
5417,6734.33
5418,6720.81
5419,6372.14
5420,6140.17
5421,6202.15
5422,6000.22
5423,5496.82
5424,5205.72
5425,5014.42
5426,4740.5
5427,4615.73
5428,4299.63
5429,4669.51
5430,5105.5
5431,6013.01
5432,6553.793
5433,6753.482
5434,6918.493
5435,7167.66
5436,6843.59
5437,6853.56
5438,6792.523
5439,6722.517
5440,6629.573
5441,6530.73
5442,6559.87
5443,6330.17
5444,6134.38
5445,6203.36
5446,6013.42
5447,5510.47
5448,5194.37
5449,4977.16
5450,4775.42
5451,4595.47
5452,4274.37
5453,4735.68
5454,5466.1
5455,6567.03
5456,7267.521
5457,7460.928
5458,7590.421
5459,7656.71
5460,7159.63
5461,7266.83
5462,7246.331
5463,7191.586
5464,7033.391
5465,6796.49
5466,6792.71
5467,6457.42
5468,6137.84
5469,6135.84
5470,5904.91
5471,5507.2
5472,5204.1
5473,5094.5
5474,4769.41
5475,4662.63
5476,4435.7
5477,4882.08
5478,5364.11
5479,6417.17
5480,7020.46
5481,7261.023
5482,7372.35
5483,7614.01
5484,7159.72
5485,7227.93
5486,7163.41
5487,7019.652
5488,6782.53
5489,6619.65
5490,6665.91
5491,6321.69
5492,6008.43
5493,6062.42
5494,5899.47
5495,5442.2
5496,5326.43
5497,4848.71
5498,4585.98
5499,4332.06
5500,3974.17
5501,4146.06
5502,4384.06
5503,4858.87
5504,5416.922
5505,5711.906
5506,5752.822
5507,5868.57
5508,5931.54
5509,5932.55
5510,5895.582
5511,5822.639
5512,5736.632
5513,5659.58
5514,5740.66
5515,5466.68
5516,5319.76
5517,5471.52
5518,5403.74
5519,5072.84
5520,4826.72
5521,4390.86
5522,4065.76
5523,3841.83
5524,3552.92
5525,3717.31
5526,3741.29
5527,4242.84
5528,4629.901
5529,4857.825
5530,4846.641
5531,5020.42
5532,5153.27
5533,5071.4
5534,5016.591
5535,4983.683
5536,5101.761
5537,5239.36
5538,5453.97
5539,5122.39
5540,5152.39
5541,5476.29
5542,5285.35
5543,4870.72
5544,4650.78
5545,4641.16
5546,4449.22
5547,4385.43
5548,4187.3
5549,4705.87
5550,5440.35
5551,6629.24
5552,7280.77
5553,7539.443
5554,7857.8
5555,8125.99
5556,7590.08
5557,7719.92
5558,7677.65
5559,7612.565
5560,7426.73
5561,7222.32
5562,7141.84
5563,6832.89
5564,6633.22
5565,6396.09
5566,6167.36
5567,5651.06
5568,5468.11
5569,5307.8
5570,4958.71
5571,4749.77
5572,4615.01
5573,5006.33
5574,5718.78
5575,6828.42
5576,7479.886
5577,7677.485
5578,7888.756
5579,8132.03
5580,7659.35
5581,7793.14
5582,7803.786
5583,7705.649
5584,7587.846
5585,7339.6
5586,7231.32
5587,6823.42
5588,6610.86
5589,6564.87
5590,6260.96
5591,5757.47
5592,5596.72
5593,5384.85
5594,5100.93
5595,4865
5596,4637.07
5597,5148.84
5598,5743.26
5599,6888.15
5600,7561.669
5601,7853.561
5602,7955.549
5603,8179.76
5604,7736.02
5605,7816.87
5606,7798.599
5607,7717.509
5608,7552.669
5609,7289.27
5610,7197.83
5611,6760.61
5612,6603.32
5613,6568.33
5614,6308.41
5615,5751.74
5616,5514.81
5617,5340.45
5618,5051.54
5619,4897.78
5620,4601.67
5621,5133.28
5622,5811.59
5623,6839.75
5624,7420.136
5625,7624.618
5626,7793.016
5627,8146.55
5628,7639.24
5629,7752.47
5630,7775.026
5631,7795.487
5632,7579.086
5633,7315.06
5634,7256.16
5635,6899.65
5636,6620
5637,6490.04
5638,6173.13
5639,5671.35
5640,5413.43
5641,5236.92
5642,5017.98
5643,4804.05
5644,4595.11
5645,5014.84
5646,5739.49
5647,6933.77
5648,7606.435
5649,7815.233
5650,7951.335
5651,8197.39
5652,7689.61
5653,7726.73
5654,7572.445
5655,7406.441
5656,7204.755
5657,7020.88
5658,7077.28
5659,6730.6
5660,6437.81
5661,6160.89
5662,5926.96
5663,5562.82
5664,5398.87
5665,5013.48
5666,4688.58
5667,4435.66
5668,4127.94
5669,4320.97
5670,4616.75
5671,5116.73
5672,5607.664
5673,5917.615
5674,5956.564
5675,6238.59
5676,6176.4
5677,6115.43
5678,6037.534
5679,5909.585
5680,5869.584
5681,5882.47
5682,5954.35
5683,5760.38
5684,5573.38
5685,5505.4
5686,5324.46
5687,4927.51
5688,4844.73
5689,4345.58
5690,4101.66
5691,3867.73
5692,3607.8
5693,3659.44
5694,3870.31
5695,4170.1
5696,4550.702
5697,4849.295
5698,4925.582
5699,5166.8
5700,5310.4
5701,5125.81
5702,5031.552
5703,4964.932
5704,5015.562
5705,5201.08
5706,5392.66
5707,5101.64
5708,5090.93
5709,5207.9
5710,5013.95
5711,4610.5
5712,4458.55
5713,4597.34
5714,4358.22
5715,4235.25
5716,4216.45
5717,4793.43
5718,5553.34
5719,6543.15
5720,7138.282
5721,7326.341
5722,7516.172
5723,7797.97
5724,7203.4
5725,7308.92
5726,7249.052
5727,7127.642
5728,7066.302
5729,6795.97
5730,6764.78
5731,6434.74
5732,6321.63
5733,6214.47
5734,5899.56
5735,5402.9
5736,5224.96
5737,5094.33
5738,4844.4
5739,4639.46
5740,4447.52
5741,4930.14
5742,5644.83
5743,6736.95
5744,7258.632
5745,7448.58
5746,7560.542
5747,7880.61
5748,7379.83
5749,7476.73
5750,7463.572
5751,7459.652
5752,7316.612
5753,7183.98
5754,7118.39
5755,6761.31
5756,6493.17
5757,6298.23
5758,5987.32
5759,5500.2
5760,5309.26
5761,5137.62
5762,4842.71
5763,4660.76
5764,4431.83
5765,4932.64
5766,5673.48
5767,6734.31
5768,7286.175
5769,7407.197
5770,7600.075
5771,7915.96
5772,7418.07
5773,7468.09
5774,7425.135
5775,7329.186
5776,7250.185
5777,7145.14
5778,7239.02
5779,6863.9
5780,6592.1
5781,6264.2
5782,6021.47
5783,5481.51
5784,5266.58
5785,5081.94
5786,4834.01
5787,4645.07
5788,4422.14
5789,4898.02
5790,5679.77
5791,6885.39
5792,7506.197
5793,7693.142
5794,7863.087
5795,8167.01
5796,7645.17
5797,7715.14
5798,7646.157
5799,7576.163
5800,7496.197
5801,7284.26
5802,7268.29
5803,6858.38
5804,6614.44
5805,6287.54
5806,5946.64
5807,5468.82
5808,5278.88
5809,5171.1
5810,4898.18
5811,4707.24
5812,4491.3
5813,4963.12
5814,5710.89
5815,6921.43
5816,7540.224
5817,7760.152
5818,7939.104
5819,8130.07
5820,7548.76
5821,7490.26
5822,7380.274
5823,7202.815
5824,7008.384
5825,6989.45
5826,7105.47
5827,6817.63
5828,6525.78
5829,6207.87
5830,5975.94
5831,5583.98
5832,5404.03
5833,5051.3
5834,4745.4
5835,4518.46
5836,4179.57
5837,4357.55
5838,4691.54
5839,5189.66
5840,5669.568
5841,5950.574
5842,6017.468
5843,6236.34
5844,6299.79
5845,6254.34
5846,6189.418
5847,6122.981
5848,6073.448
5849,6138.3
5850,6241.07
5851,5963.89
5852,5765.84
5853,5614.88
5854,5404.94
5855,5071.3
5856,4880.36
5857,4479.53
5858,4234.6
5859,4048.66
5860,3802.73
5861,3919.65
5862,4036.57
5863,4351.32
5864,4702.133
5865,4977.004
5866,5065.033
5867,5341.02
5868,5471.5
5869,5309.03
5870,5191.993
5871,5183.673
5872,5137.003
5873,5346.07
5874,5649.29
5875,5353.43
5876,5435.34
5877,5342.36
5878,5090.44
5879,4652.47
5880,4510.52
5881,4670.18
5882,4494.23
5883,4381.27
5884,4356.28
5885,4861.14
5886,5708.69
5887,6855.38
5888,7436.215
5889,7501.182
5890,7603.165
5891,7915.25
5892,7444.39
5893,7525.37
5894,7410.215
5895,7417.404
5896,7291.445
5897,7140.48
5898,7223.43
5899,6952.42
5900,6664.24
5901,6276.36
5902,6000.64
5903,5467.94
5904,5188.83
5905,5140.3
5906,4876.38
5907,4725.42
5908,4516.48
5909,5020.17
5910,5791.55
5911,7000.8
5912,7534.469
5913,7681.496
5914,7797.589
5915,8026.69
5916,7431.94
5917,7483.85
5918,7463.689
5919,7389.649
5920,7268.749
5921,7112.11
5922,7113.35
5923,6831.93
5924,6681.17
5925,6344.27
5926,6027.36
5927,5511.19
5928,5337.24
5929,5187.55
5930,4930.63
5931,4715.69
5932,4463.77
5933,4865.39
5934,5738.01
5935,6813.95
5936,7374.602
5937,7540.557
5938,7672.712
5939,7922.81
5940,7388.58
5941,7401.97
5942,7336.812
5943,7315.229
5944,7205.852
5945,7069.24
5946,7121.6
5947,6885.12
5948,6673.38
5949,6294.49
5950,6004.58
5951,5490.46
5952,5301.52
5953,5171.84
5954,4867.93
5955,4695.98
5956,4448.05
5957,4957.71
5958,5745.31
5959,6844.07
5960,7356.708
5961,7499.618
5962,7638.818
5963,7850.96
5964,7294.24
5965,7299.13
5966,7285.918
5967,7228.806
5968,7092.978
5969,6923.48
5970,6863.78
5971,6672.67
5972,6632.9
5973,6346.99
5974,6057.08
5975,5567.72
5976,5330.79
5977,5229.14
5978,4956.22
5979,4757.28
5980,4566.33
5981,5076.52
5982,5807.7
5983,6842.5
5984,7358.707
5985,7453.043
5986,7555.647
5987,7730.23
5988,7242.7
5989,7181.39
5990,7169.767
5991,7023.497
5992,6815.877
5993,6743.15
5994,6776.41
5995,6555.38
5996,6517
5997,6218.08
5998,5972.16
5999,5579.03
6000,5361.1
6001,4989.04
6002,4668.13
6003,4439.2
6004,4137.29
6005,4339.22
6006,4694.12
6007,5171.05
6008,5643.904
6009,5814.677
6010,5824.844
6011,6020.79
6012,6044.76
6013,5983.8
6014,5887.824
6015,5791.873
6016,5712.884
6017,5709.85
6018,5803.79
6019,5608.7
6020,5680.68
6021,5584.71
6022,5380.77
6023,5011.03
6024,4816.09
6025,4428.35
6026,4157.43
6027,3947.49
6028,3696.57
6029,3737.64
6030,3916.79
6031,4360.6
6032,4644.555
6033,4910.735
6034,5010.635
6035,5167.16
6036,5304.18
6037,5175.35
6038,5112.605
6039,5055.746
6040,5138.605
6041,5317.06
6042,5584.49
6043,5330.86
6044,5453.43
6045,5417.64
6046,5169.71
6047,5470.04
6048,5207.12
6049,4719.81
6050,4515.88
6051,4317.74
6052,4166.78
6053,4725.91
6054,5595.08
6055,6632.55
6056,7165.895
6057,7312.151
6058,7377.635
6059,7723.42
6060,7202.93
6061,7299.54
6062,7274.865
6063,7219.531
6064,7090.915
6065,6921.35
6066,6957.67
6067,6650.73
6068,6606.63
6069,6247.74
6070,5930.83
6071,5455.4
6072,5299.64
6073,5127.93
6074,4828.02
6075,4659.07
6076,4437.14
6077,4835.56
6078,5738.29
6079,6861.26
6080,7323.691
6081,7500.633
6082,7651.791
6083,7926.94
6084,7349.53
6085,7459.89
6086,7456.651
6087,7405.068
6088,7353.881
6089,7131.23
6090,7245.83
6091,7014.64
6092,6699.02
6093,6282.14
6094,5975.24
6095,5468.83
6096,5268.89
6097,5135.01
6098,4869.09
6099,4691.14
6100,4424.02
6101,4973.78
6102,5797.32
6103,6986.06
6104,7566.648
6105,7756.355
6106,7979.728
6107,8212.89
6108,7678.66
6109,7653.06
6110,7551.848
6111,7384.083
6112,7347.918
6113,7247.43
6114,7334.86
6115,7129.59
6116,6764.74
6117,6320.87
6118,6043.15
6119,5566.88
6120,5356.94
6121,5272.18
6122,4994.06
6123,4826.11
6124,4677.16
6125,5134.46
6126,5894.56
6127,6993.29
6128,7461.52
6129,7561.823
6130,7675.45
6131,7890.02
6132,7365
6133,7388.17
6134,7283.57
6135,7181.762
6136,7055.64
6137,6991.95
6138,7084.2
6139,7052.33
6140,6863.8
6141,6426.93
6142,6119.02
6143,5626.87
6144,5408.94
6145,5299.91
6146,5076.98
6147,4919.03
6148,4786.07
6149,5277.46
6150,6112.83
6151,7032.86
6152,7447.224
6153,7549.693
6154,7628.174
6155,7778.64
6156,7321.53
6157,7259.8
6158,7111.324
6159,6932.63
6160,6694.454
6161,6670.47
6162,6843.61
6163,6783.15
6164,6676.56
6165,6280.67
6166,6051.74
6167,5671
6168,5450.87
6169,5084.24
6170,4785.33
6171,4628.57
6172,4285.48
6173,4481.98
6174,4792.5
6175,5280.09
6176,5738.543
6177,5983.066
6178,6014.663
6179,6164.02
6180,6134.76
6181,6052.05
6182,5952.683
6183,5818.022
6184,5759.733
6185,5791.56
6186,5932.35
6187,5767.42
6188,5779.85
6189,5577.91
6190,5371.98
6191,5007.26
6192,4873.3
6193,4541.79
6194,4234.88
6195,3949.77
6196,3864.52
6197,3920.85
6198,4087.87
6199,4386.98
6200,4707.921
6201,5016.433
6202,5018.881
6203,5267.9
6204,5380.06
6205,5150.01
6206,5030.981
6207,4988.973
6208,5041.411
6209,5171.67
6210,5508.57
6211,5395.23
6212,5504.4
6213,5331.46
6214,5049.54
6215,4600.58
6216,4478.62
6217,4487.43
6218,4339.1
6219,4247.25
6220,4222.92
6221,4851.31
6222,5663.58
6223,6644.98
6224,7118.052
6225,7235.253
6226,7396.962
6227,7660.67
6228,7202.18
6229,7249.79
6230,7172.032
6231,7090.679
6232,6966.092
6233,6845.67
6234,6887.22
6235,6771.56
6236,6710.44
6237,6304.56
6238,5976.66
6239,5501.1
6240,5314.16
6241,5173.27
6242,4919.35
6243,4730.4
6244,4562.45
6245,5090.45
6246,5909.47
6247,6995.85
6248,7440.94
6249,7515.156
6250,7618.89
6251,7861.59
6252,7324.6
6253,7412.72
6254,7385.96
6255,7323.095
6256,7261.99
6257,7186.55
6258,7290.05
6259,7180.36
6260,6777.24
6261,6343.37
6262,6049.46
6263,5537.16
6264,5351.22
6265,5202.09
6266,4950.17
6267,4789.22
6268,4603.27
6269,5146.35
6270,6005.37
6271,7247.73
6272,7760.818
6273,7911.033
6274,8058.728
6275,8290.42
6276,7790.44
6277,7748.58
6278,7636.858
6279,7492.024
6280,7323.948
6281,7165.51
6282,7216
6283,7177.23
6284,6951.16
6285,6556.28
6286,6243.37
6287,5741.93
6288,5542.99
6289,5492.85
6290,5234.93
6291,5108.96
6292,4966.01
6293,5416.51
6294,6218.92
6295,7251.54
6296,7638.067
6297,7610.72
6298,7670.057
6299,7878.36
6300,7329.21
6301,7322.52
6302,7247.187
6303,7196.508
6304,7066.237
6305,6943.97
6306,7080.66
6307,7175.75
6308,7012.12
6309,6619.24
6310,6294.33
6311,5785.76
6312,5550.83
6313,5423.71
6314,5188.78
6315,5089.81
6316,4953.85
6317,5436.78
6318,6220.77
6319,7263.95
6320,7616.027
6321,7589.205
6322,7634.017
6323,7796.79
6324,7269.88
6325,7266.95
6326,7124.167
6327,6945.32
6328,6773.277
6329,6736.93
6330,6898.57
6331,6997.98
6332,6667.97
6333,6238.1
6334,6028.16
6335,5655.64
6336,5451.7
6337,5105.39
6338,4765.49
6339,4560.55
6340,4274.63
6341,4462.93
6342,4835.12
6343,5408.01
6344,5891.191
6345,6147.456
6346,6176.111
6347,6473.69
6348,6524.49
6349,6448.69
6350,6352.061
6351,6291.243
6352,6254.091
6353,6344.38
6354,6484.63
6355,6267.61
6356,5902.41
6357,5694.47
6358,5494.53
6359,5133.38
6360,4969.43
6361,4543.18
6362,4311.21
6363,4108.37
6364,3938.24
6365,4116.19
6366,4224.7
6367,4556.93
6368,4900.498
6369,5203.633
6370,5239.108
6371,5478.97
6372,5569.65
6373,5351.51
6374,5177.838
6375,5112.179
6376,5093.858
6377,5325.54
6378,5677.14
6379,5739.21
6380,5644.56
6381,5419.63
6382,5175.7
6383,4751.12
6384,4656.15
6385,4558.83
6386,4376.89
6387,4303.91
6388,4287.92
6389,4907
6390,5865.18
6391,7153.65
6392,7722.767
6393,7980.963
6394,8098.457
6395,8347.1
6396,7759.14
6397,7759.28
6398,7673.587
6399,7603.738
6400,7387.667
6401,7180.16
6402,7175.6
6403,7158.79
6404,6803.52
6405,6383.64
6406,6107.73
6407,5589.53
6408,5382.59
6409,5224.53
6410,4980.6
6411,4842.65
6412,4791.66
6413,5322.13
6414,6062.66
6415,7112.31
6416,7495.883
6417,7502.529
6418,7587.853
6419,7823.1
6420,7372.61
6421,7312.25
6422,7299.943
6423,7260.782
6424,7160.983
6425,7122.64
6426,7260.3
6427,7308.48
6428,6805.67
6429,6449.97
6430,6070.89
6431,5599.42
6432,5369.49
6433,5196.55
6434,4938.63
6435,4833.66
6436,4712.7
6437,5226.6
6438,6032.31
6439,7180.16
6440,7569.092
6441,7629.125
6442,7768.032
6443,7983.92
6444,7456.57
6445,7487.07
6446,7396.142
6447,7326.684
6448,7284.172
6449,7293.06
6450,7552.85
6451,7465.73
6452,6912
6453,6476.13
6454,6202.22
6455,5737.39
6456,5500.46
6457,5379.79
6458,5114.87
6459,5010.9
6460,4865.94
6461,5379.44
6462,6181.82
6463,7276.4
6464,7659.899
6465,7632.546
6466,7687.889
6467,7882.22
6468,7378.07
6469,7348.38
6470,7282.009
6471,7219.36
6472,7172.039
6473,7126.81
6474,7310.48
6475,7405.64
6476,7010.18
6477,6513.33
6478,6228.42
6479,5730.68
6480,5477.76
6481,5414.17
6482,5120.26
6483,5021.28
6484,4924.31
6485,5477.73
6486,6234.11
6487,7303.51
6488,7692.984
6489,7628.587
6490,7644.994
6491,7777.37
6492,7290.24
6493,7238.53
6494,7059.174
6495,6894.523
6496,6712.274
6497,6667.13
6498,6860.92
6499,7026.16
6500,6708.69
6501,6288.81
6502,6071.88
6503,5675.09
6504,5503.14
6505,5153.48
6506,4835.57
6507,4618.64
6508,4392.7
6509,4606.22
6510,4928.62
6511,5446.15
6512,5903.567
6513,6174.046
6514,6187.487
6515,6434.85
6516,6531.55
6517,6479.84
6518,6390.427
6519,6315.715
6520,6331.447
6521,6433.3
6522,6596.12
6523,6472.5
6524,6029.08
6525,5729.17
6526,5594.21
6527,5228.45
6528,5062.5
6529,4627.29
6530,4377.37
6531,4223.41
6532,4070.46
6533,4213.31
6534,4300.08
6535,4650.54
6536,4944.285
6537,5244.045
6538,5396.155
6539,5658.24
6540,5839.76
6541,5645.24
6542,5472.125
6543,5400.581
6544,5501.115
6545,5739.35
6546,6110.54
6547,6026.99
6548,5650.48
6549,5412.55
6550,5211.61
6551,4790.24
6552,4684.28
6553,4674.84
6554,4544.88
6555,4487.89
6556,4547.87
6557,5152.12
6558,5921.32
6559,7136.1
6560,7657.363
6561,7717.724
6562,7794.323
6563,7926.87
6564,7438.31
6565,7454.01
6566,7352.453
6567,7280.165
6568,7157.513
6569,7033.74
6570,7260.92
6571,7295.68
6572,6749.34
6573,6280.48
6574,5999.56
6575,5536.58
6576,5376.63
6577,5260.94
6578,4985.03
6579,4891.05
6580,4834.07
6581,5405.33
6582,6148.45
6583,7269.18
6584,7644.439
6585,7670.79
6586,7712.419
6587,7888
6588,7431.96
6589,7418.14
6590,7247.559
6591,7141.782
6592,6989.639
6593,6885.95
6594,7029.19
6595,7239.06
6596,6781.79
6597,6409.91
6598,6130.99
6599,5647.83
6600,5442.89
6601,5130.35
6602,4889.42
6603,4775.46
6604,4782.65
6605,5271.01
6606,6298.39
6607,7465.13
6608,7866.712
6609,7860.397
6610,7801.732
6611,8038.96
6612,7584.78
6613,7560.11
6614,7507.812
6615,7408.204
6616,7255.892
6617,7072.56
6618,7200.12
6619,7146.05
6620,6665.5
6621,6309.6
6622,5956.71
6623,5474.25
6624,5273.31
6625,5272.53
6626,5001.61
6627,4808.67
6628,4736.69
6629,5269.59
6630,5988.32
6631,7154.17
6632,7582.082
6633,7678.115
6634,7821.012
6635,8042.9
6636,7592.53
6637,7597.04
6638,7545.092
6639,7496.634
6640,7502.112
6641,7389.03
6642,7624.83
6643,7528.71
6644,6972.98
6645,6461.14
6646,6190.22
6647,5719.39
6648,5495.46
6649,5372.76
6650,5114.84
6651,5001.87
6652,4919.9
6653,5458.05
6654,6135.29
6655,7266.1
6656,7685.355
6657,7691.76
6658,7742.335
6659,7824.94
6660,7340.86
6661,7237.11
6662,7094.535
6663,6964.769
6664,6778.625
6665,6768.84
6666,6950.04
6667,7137.71
6668,6648.63
6669,6212.76
6670,6034.82
6671,5659.67
6672,5480.73
6673,5142.55
6674,4813.65
6675,4650.7
6676,4442.76
6677,4726.51
6678,5029.18
6679,5505.42
6680,5865.1
6681,6076.847
6682,5987.06
6683,6103.24
6684,6106.85
6685,6045.26
6686,5929.08
6687,5857.505
6688,5853.1
6689,5918.5
6690,6230.82
6691,6318.42
6692,5811.85
6693,5582.92
6694,5419.97
6695,5054.57
6696,4904.62
6697,4500.27
6698,4209.36
6699,4040.41
6700,3852.46
6701,3978.42
6702,4169.26
6703,4621.12
6704,4966.969
6705,5310.873
6706,5412.839
6707,5672.8
6708,5823.26
6709,5635.81
6710,5477.819
6711,5394.37
6712,5535.799
6713,5764.8
6714,6141.67
6715,6055.72
6716,5620.97
6717,5422.03
6718,5245.08
6719,4816.18
6720,4692.21
6721,4491.2
6722,4388.23
6723,4406.23
6724,4578.64
6725,5204.63
6726,5934.18
6727,7081.51
6728,7492.715
6729,7649.856
6730,7763.955
6731,7837.88
6732,7378.15
6733,7394.02
6734,7343.755
6735,7304.636
6736,7313.965
6737,7277.49
6738,7493.77
6739,7345.58
6740,6714.97
6741,6377.27
6742,6113.35
6743,5593.87
6744,5273.97
6745,5073.26
6746,4830.33
6747,4772.55
6748,4662.58
6749,5243.94
6750,5959.35
6751,7222.72
6752,7737.169
6753,7881.698
6754,8058.069
6755,8159.44
6756,7575.64
6757,7592.41
6758,7465.059
6759,7329.872
6760,7300.299
6761,7223.14
6762,7477.89
6763,7344.25
6764,6684.79
6765,6232.92
6766,5907.02
6767,5440.35
6768,5192.42
6769,5074.64
6770,4792.73
6771,4686.76
6772,4608.78
6773,5148.24
6774,5799.49
6775,7005.26
6776,7523.8
6777,7699.451
6778,7960.67
6779,8125.93
6780,7731.39
6781,7710.25
6782,7559.98
6783,7503.85
6784,7388.03
6785,7296.68
6786,7433.01
6787,7353.01
6788,6715.52
6789,6292.65
6790,6080.9
6791,5613.48
6792,5386.55
6793,5221.91
6794,4961.99
6795,4863.02
6796,4812.03
6797,5293.85
6798,5986.76
6799,7130.89
6800,7553.907
6801,7647.012
6802,7692.867
6803,7804.69
6804,7417.93
6805,7376.01
6806,7282.187
6807,7137.295
6808,7021.257
6809,6953.99
6810,7238.58
6811,7409.1
6812,6837.18
6813,6330.33
6814,6025.42
6815,5588.8
6816,5343.87
6817,5184.34
6818,4919.42
6819,4795.46
6820,4748.48
6821,5287.5
6822,5964.53
6823,7173.83
6824,7675.91
6825,7826.074
6826,7981.82
6827,8133.54
6828,7723.05
6829,7662.68
6830,7517.96
6831,7346.612
6832,7105.08
6833,7031.66
6834,7252.14
6835,7332.49
6836,6605.18
6837,6249.48
6838,6038.54
6839,5693.19
6840,5507.25
6841,5181.71
6842,4856.81
6843,4715.65
6844,4642.87
6845,4856.45
6846,5100.12
6847,5575.96
6848,5943.543
6849,6126.137
6850,6076.503
6851,6171.79
6852,6225.92
6853,6107.81
6854,6016.523
6855,5922.342
6856,5911.553
6857,6013.15
6858,6454.71
6859,6457.53
6860,5984.09
6861,5750.16
6862,5593.21
6863,5236.69
6864,5099.73
6865,4692.55
6866,4447.63
6867,4354.65
6868,4246.69
6869,4345.72
6870,4387.63
6871,4735.38
6872,4979.25
6873,5266.113
6874,5306.15
6875,5549.13
6876,5677.61
6877,5498.15
6878,5386.12
6879,5385.585
6880,5488.09
6881,5809.08
6882,6352.04
6883,6177.23
6884,5683.44
6885,5504.49
6886,5232.38
6887,4871.5
6888,4741.54
6889,4837.55
6890,4679.6
6891,4675.6
6892,4780.57
6893,5547.64
6894,6284.5
6895,7410.08
6896,8000.959
6897,8150.954
6898,8335.859
6899,8440.77
6900,8029.36
6901,8020.9
6902,7962.159
6903,7775.557
6904,7679.049
6905,7532
6906,7824.85
6907,7876.58
6908,7202.8
6909,6778.93
6910,6518
6911,6071.18
6912,5988.21
6913,5911.19
6914,5783.42
6915,5658.27
6916,5582.29
6917,6181.63
6918,6711.54
6919,7875.34
6920,8177.558
6921,8173.885
6922,8087.388
6923,8152.07
6924,7725.04
6925,7650.22
6926,7561.548
6927,7501.731
6928,7492.568
6929,7514.94
6930,7951.36
6931,7857.33
6932,7193.21
6933,6814.32
6934,6555.4
6935,6051.15
6936,5801.22
6937,5690.01
6938,5384.1
6939,5325.12
6940,5281.13
6941,5861.03
6942,6430.97
6943,7582.92
6944,7949.883
6945,7901.999
6946,7937.883
6947,8035.78
6948,7629.84
6949,7599.91
6950,7482.023
6951,7362.09
6952,7253.093
6953,7159.94
6954,7533.64
6955,7630.27
6956,7028.5
6957,6624.62
6958,6318.71
6959,5892.95
6960,5609.03
6961,5500.28
6962,5218.37
6963,5121.39
6964,5078.41
6965,5654.06
6966,6315.53
6967,7442.19
6968,7807.753
6969,7809.431
6970,7838.753
6971,7897.06
6972,7436.85
6973,7425.2
6974,7289.913
6975,7150.275
6976,7054.983
6977,7002.64
6978,7436.2
6979,7535.96
6980,6955.55
6981,6536.68
6982,6255.76
6983,5784.2
6984,5594.25
6985,5394.6
6986,5113.69
6987,5018.71
6988,5021.71
6989,5592.63
6990,6244.44
6991,7323.18
6992,7703.095
6993,7744.101
6994,7785.065
6995,7848.02
6996,7349.67
6997,7277.19
6998,7112.265
6999,6893.856
7000,6722.385
7001,6737.33
7002,7217.15
7003,7272.06
7004,6648.34
7005,6214.27
7006,6053.32
7007,5659.52
7008,5494.57
7009,5086.71
7010,4758.81
7011,4625.85
7012,4499.89
7013,4790.24
7014,5064.59
7015,5499.59
7016,5889.083
7017,6120.404
7018,6040.043
7019,6179.58
7020,6150.72
7021,5993.44
7022,5832.913
7023,5738.635
7024,5724.943
7025,5918.28
7026,6366.2
7027,6316.97
7028,5770.63
7029,5562.7
7030,5402.74
7031,5042.73
7032,4894.77
7033,4570.38
7034,4232.29
7035,4074.34
7036,4005.36
7037,4283.8
7038,4345.98
7039,4701.56
7040,4988.682
7041,5254.853
7042,5265.602
7043,5437.34
7044,5518.68
7045,5251.39
7046,5083.922
7047,4985.449
7048,5101.532
7049,5408.4
7050,6081.83
7051,6031.59
7052,5640.24
7053,5443.3
7054,5163.01
7055,4702.69
7056,4598.55
7057,4475.28
7058,4326.32
7059,4256.34
7060,4370.31
7061,5175.17
7062,5906.54
7063,7131.75
7064,7611.464
7065,7687.29
7066,7772.424
7067,7958.51
7068,7422.24
7069,7474.85
7070,7348.744
7071,7231.2
7072,7015.644
7073,6891.99
7074,7386.1
7075,7383.55
7076,6726.91
7077,6315.03
7078,5966.14
7079,5542.15
7080,5292.03
7081,5157.56
7082,4836.46
7083,4717.5
7084,4782.67
7085,5351.55
7086,6116.73
7087,7332.28
7088,7867.443
7089,7937.761
7090,8028.393
7091,8214.02
7092,7744
7093,7771.15
7094,7658.503
7095,7552.705
7096,7514.543
7097,7464.92
7098,7841.22
7099,7570.26
7100,6909.27
7101,6515.38
7102,6192.48
7103,5683.21
7104,5493.26
7105,5322.03
7106,5098.1
7107,5039.12
7108,5085.3
7109,5555.88
7110,6209.66
7111,7421.29
7112,7925.108
7113,7985.079
7114,8072.058
7115,8230.04
7116,7838.17
7117,7813.17
7118,7683.178
7119,7531.226
7120,7521.228
7121,7499.29
7122,7873.16
7123,7598.4
7124,6921.64
7125,6518.76
7126,6230.84
7127,5783.89
7128,5477.98
7129,5323.42
7130,5074.49
7131,5024.51
7132,4999.51
