t,CH00
5382,5119.85
5383,5941.55
5384,6580
5385,6707.19
5386,6916.83
5387,7123.92
5388,6791.99
5389,6904.01
5390,6873.03
5391,6788.98
5392,6679.75
5393,6561.72
5394,6611.64
5395,6342.62
5396,6104.09
5397,6174.74
5398,5905.86
5399,5387.73
5400,5306.83
5401,5167.07
5402,4908.56
5403,4634.3
5404,4445.44
5405,4816.09
5406,5256.96
5407,6063.58
5408,6560.05
5409,6685.87
5410,6874.82
5411,7178.51
5412,6824.78
5413,6947.74
5414,6882.88
5415,6777.3
5416,6642.32
5417,6519.96
5418,6610.61
5419,6275.3
5420,6005.7
5421,6131.61
5422,5979.72
5423,5461.69
5424,5262.84
5425,5070.71
5426,4899.42
5427,4637.03
5428,4396.21
5429,4709.7
5430,4986.52
5431,5627.53
5432,6094.84
5433,6372.83
5434,6535.26
5435,6721.55
5436,6491.34
5437,6503.42
5438,6433.72
5439,6368.45
5440,6317.3
5441,6322.88
5442,6455.11
5443,6259.35
5444,6088.94
5445,6220.44
5446,6078.77
5447,5558.31
5448,5335.88
5449,5110.92
5450,4787.13
5451,4616.25
5452,4371.44
5453,4848.01
5454,5323.57
5455,6296.37
5456,6777.9
5457,6987.71
5458,7032.71
5459,7163.7
5460,6789.22
5461,6895.59
5462,6866.54
5463,6820.03
5464,6701.75
5465,6569.2
5466,6600.6
5467,6351.6
5468,6116.64
5469,6095.35
5470,5997.96
5471,5526.6
5472,5315.53
5473,5172.17
5474,4928.53
5475,4768.14
5476,4548.09
5477,4933.14
5478,5297.23
5479,6075.67
5480,6602.47
5481,6803.6
5482,6886.26
5483,7148.95
5484,6798.93
5485,6867
5486,6795.48
5487,6661.05
5488,6470.78
5489,6411.25
5490,6410.87
5491,6249.69
5492,5963.19
5493,6082.54
5494,5967.2
5495,5472.28
5496,5316.4
5497,4616.78
5498,4316
5499,4077.18
5500,3738.43
5501,3907.96
5502,4194.71
5503,4644.77
5504,5217.41
5505,5504.93
5506,5450.97
5507,5708.03
5508,5772.53
5509,5786.84
5510,5760.55
5511,5699.98
5512,5632.55
5513,5554.87
5514,5581.99
5515,5231.52
5516,5154.6
5517,5380.92
5518,5230.4
5519,4895.36
5520,4727.56
5521,4025.14
5522,3782.54
5523,3568.74
5524,3291.81
5525,3411.22
5526,3505.36
5527,4012.37
5528,4428.85
5529,4732.2
5530,4611.83
5531,4828.74
5532,4947.94
5533,4891.79
5534,4871.21
5535,4860.49
5536,4907.79
5537,4990.19
5538,5086.65
5539,4810.86
5540,4741.26
5541,4986.93
5542,4849.43
5543,4482.12
5544,4276.14
5545,4720.95
5546,4544.09
5547,4421.18
5548,4291.27
5549,4739.58
5550,5279.76
5551,6272.05
5552,6844.27
5553,7036.79
5554,7281.94
5555,7549.1
5556,7134.58
5557,7274.31
5558,7214.99
5559,7147.9
5560,6995.15
5561,6896.92
5562,6919.55
5563,6641.77
5564,6464.25
5565,6363.33
5566,6120.51
5567,5593.31
5568,5435.43
5569,5292.29
5570,5025.49
5571,4827.64
5572,4634.78
5573,5025.64
5574,5548.44
5575,6463.32
5576,7031.07
5577,7167.17
5578,7368.82
5579,7613.46
5580,7199.69
5581,7342.66
5582,7336.85
5583,7238.02
5584,7147.99
5585,7006.72
5586,7004.36
5587,6692.94
5588,6500.95
5589,6522.93
5590,6272.12
5591,5754.95
5592,5557.1
5593,5423.65
5594,5156.85
5595,4934.02
5596,4713.18
5597,5096.86
5598,5565.59
5599,6516.85
5600,7108.38
5601,7271.31
5602,7431.14
5603,7654.01
5604,7254.81
5605,7333.25
5606,7307.23
5607,7232.8
5608,7111.38
5609,6953.51
5610,6965.55
5611,6622.64
5612,6422.14
5613,6452.12
5614,6242.28
5615,5739.42
5616,5532.57
5617,5378.36
5618,5108.56
5619,4903.71
5620,4679.88
5621,5085.28
5622,5580.52
5623,6480.86
5624,6978.18
5625,7119.73
5626,7278.95
5627,7561.06
5628,7164.54
5629,7271.28
5630,7285.95
5631,7247.81
5632,7137.06
5633,6978.83
5634,6960.5
5635,6693.76
5636,6497.25
5637,6439.29
5638,6176.48
5639,5664.15
5640,5435.32
5641,5281.18
5642,5078.33
5643,4873.48
5644,4669.63
5645,5030.53
5646,5572.32
5647,6569.23
5648,7158.99
5649,7305.06
5650,7433.78
5651,7678.4
5652,7222.14
5653,7196.76
5654,7099.03
5655,6943.77
5656,6726.31
5657,6708.93
5658,6801.41
5659,6609.99
5660,6340.99
5661,6143.13
5662,5958.27
5663,5578.96
5664,5441.06
5665,4776.05
5666,4473.27
5667,4240.45
5668,3881.71
5669,4074.13
5670,4400.41
5671,4895.5
5672,5384.68
5673,5682.95
5674,5705.44
5675,5918.74
5676,5925
5677,5967.89
5678,5908.46
5679,5799.22
5680,5679.46
5681,5689.44
5682,5766.39
5683,5500.97
5684,5308.62
5685,5261.65
5686,5064.8
5687,4732.08
5688,4596.18
5689,3987.13
5690,3759.3
5691,3535.46
5692,3283.65
5693,3354.11
5694,3506.62
5695,3940
5696,4346.31
5697,4653.64
5698,4694.05
5699,4899.29
5700,5127.15
5701,4969.1
5702,4915.31
5703,4874.23
5704,4921.51
5705,5046.89
5706,5095.45
5707,4723.98
5708,4677.41
5709,4797.32
5710,4585.48
5711,4227.95
5712,4089.05
5713,4615.42
5714,4455.54
5715,4338.62
5716,4256.68
5717,4869.33
5718,5346.18
5719,6208.27
5720,6662.54
5721,6793.04
5722,6964.32
5723,7237.51
5724,6757.57
5725,6884.77
5726,6806.44
5727,6676.82
5728,6589.6
5729,6489.48
5730,6569.27
5731,6270.7
5732,6174.12
5733,6183.12
5734,5932.3
5735,5420.82
5736,5273.93
5737,5141.57
5738,4906.74
5739,4725.88
5740,4530.02
5741,4960.39
5742,5494.91
5743,6382.57
5744,6832.05
5745,6910.75
5746,7071.87
5747,7381.83
5748,6932.24
5749,7037.09
5750,7009.91
5751,6945.82
5752,6904.99
5753,6875.41
5754,6916.86
5755,6605.89
5756,6416.91
5757,6295
5758,6034.2
5759,5533.28
5760,5379.39
5761,5200.02
5762,4923.22
5763,4753.35
5764,4533.51
5765,4969.55
5766,5530.65
5767,6390.49
5768,6863.61
5769,6933.05
5770,7108.42
5771,7429.72
5772,6973.3
5773,7020.02
5774,6970.53
5775,6881.33
5776,6843.62
5777,6838.67
5778,7041.53
5779,6766.11
5780,6518.09
5781,6270.28
5782,6004.47
5783,5519.78
5784,5332.92
5785,5142.89
5786,4909.06
5787,4730.19
5788,4512.36
5789,4923.84
5790,5516.12
5791,6613.36
5792,7059.94
5793,7283.68
5794,7437.08
5795,7650.77
5796,7177.76
5797,7249.06
5798,7185.84
5799,7112.26
5800,7068.93
5801,6959.51
5802,7053.99
5803,6726.92
5804,6601.52
5805,6249.51
5806,5963.72
5807,5484.64
5808,5320.76
5809,5220.17
5810,4975.35
5811,4794.49
5812,4682.96
5813,4996
5814,5572.32
5815,6566.66
5816,7103.97
5817,7260.59
5818,7445.72
5819,7627.88
5820,7105.42
5821,7044.31
5822,6928.1
5823,6763.09
5824,6616.33
5825,6701.88
5826,6918.32
5827,6731.34
5828,6460.9
5829,6211.08
5830,6017.23
5831,5615.88
5832,5472.98
5833,4854.42
5834,4569.63
5835,4363.78
5836,4042.02
5837,4323.28
5838,4516.03
5839,4979.36
5840,5451.18
5841,5723.21
5842,5762.95
5843,5984.62
5844,6054.97
5845,6013.6
5846,5963.8
5847,5911.45
5848,5880.87
5849,5949.44
5850,6069.88
5851,5812.4
5852,5612.28
5853,5475.39
5854,5251.55
5855,4909.38
5856,4742.5
5857,4264.42
5858,4022.74
5859,3753.99
5860,3526.16
5861,3656.05
5862,3774.98
5863,4221.62
5864,4592.17
5865,4786.13
5866,4834.1
5867,5077.97
5868,5196.37
5869,5054.99
5870,4977
5871,4931.54
5872,4947.02
5873,5096.96
5874,5400.46
5875,5005.27
5876,5059.03
5877,4957.1
5878,4700.29
5879,4302.58
5880,4261.71
5881,4776.53
5882,4626.57
5883,4507.21
5884,4482.4
5885,4922.68
5886,5640.41
5887,6482.6
5888,6955.01
5889,6938.75
5890,7039.95
5891,7368.66
5892,6951.97
5893,6938.27
5894,6884.06
5895,6928.81
5896,6853.11
5897,6827.14
5898,7023.88
5899,6855.97
5900,6668.56
5901,6347.1
5902,6070.78
5903,5529.59
5904,5348.43
5905,5232.93
5906,4986.51
5907,4855.03
5908,4643.19
5909,4982.14
5910,5638.42
5911,6610.28
5912,7051.76
5913,7159.24
5914,7259.32
5915,7483.39
5916,6843.19
5917,6894.07
5918,6863.9
5919,6801.89
5920,6730
5921,6700.39
5922,6815.55
5923,6744.18
5924,6612.34
5925,6336.25
5926,6082.02
5927,5556.47
5928,5413.89
5929,5171.31
5930,5035.51
5931,4830.07
5932,4573.55
5933,4829.88
5934,5591.91
5935,6511.52
5936,6892.68
5937,6921.08
5938,7135.9
5939,7276.94
5940,6801.6
5941,6919.38
5942,6842.43
5943,6736.51
5944,6667.84
5945,6650.95
5946,6815.96
5947,6768.88
5948,6587.1
5949,6277.83
5950,5957.69
5951,5540.46
5952,5278.23
5953,5161.13
5954,4885.33
5955,4710.46
5956,4469.64
5957,5006.28
5958,5607.36
5959,6550.44
5960,6973.6
5961,6979.05
5962,7105.04
5963,7220.2
5964,6706.72
5965,6715.58
5966,6693.32
5967,6658.17
5968,6559.42
5969,6518.04
5970,6625.6
5971,6462.57
5972,6443.85
5973,6227.02
5974,5989.19
5975,5505.87
5976,5302.02
5977,5219.3
5978,4962.49
5979,4772.63
5980,4587.77
5981,5030.08
5982,5579.41
5983,6487.57
5984,6816.25
5985,6932.6
5986,6935.16
5987,7108.34
5988,6658.86
5989,6612.71
5990,6582.43
5991,6449.36
5992,6295.64
5993,6343.22
5994,6497.73
5995,6373.76
5996,6350.04
5997,6211.37
5998,6017.65
5999,5522.07
6000,5346.2
6001,4704.05
6002,4404.27
6003,4193.43
6004,3993.31
6005,4110.23
6006,4511.88
6007,4874.75
6008,5434.42
6009,5579.75
6010,5516.01
6011,5711.13
6012,5728.71
6013,5690.14
6014,5601.95
6015,5524.4
6016,5468.05
6017,5466.51
6018,5576.88
6019,5366.57
6020,5433.78
6021,5338.85
6022,5133.01
6023,4771
6024,4584.14
6025,4015.79
6026,3770.97
6027,3571.12
6028,3403.53
6029,3449.76
6030,3625.04
6031,4056.19
6032,4433.39
6033,4714.7
6034,4713.18
6035,4896.57
6036,4960.27
6037,4852.6
6038,4832.1
6039,4805.36
6040,4882.06
6041,5012.99
6042,5237.85
6043,4989.31
6044,5131.62
6045,4954.24
6046,4691.44
6047,4955.09
6048,4721.27
6049,4788.59
6050,4599.68
6051,4485.08
6052,4335.12
6053,4861.91
6054,5525.21
6055,6488.42
6056,6909.56
6057,7063.69
6058,7202.35
6059,7485.9
6060,7015.75
6061,7103.68
6062,7073.51
6063,7022.56
6064,6922.07
6065,6798.3
6066,6881.36
6067,6697.38
6068,6605.55
6069,6318.65
6070,6038.95
6071,5592.92
6072,5382.12
6073,5181.26
6074,4898.34
6075,4746.68
6076,4534.68
6077,4917.4
6078,5563.19
6079,6470.04
6080,6904.27
6081,6942.9
6082,7079.35
6083,7348.75
6084,6891.67
6085,7000.15
6086,6989.64
6087,6947.03
6088,6882.21
6089,6847.19
6090,7003.74
6091,6865.34
6092,6573.85
6093,6230.03
6094,5984.79
6095,5472.27
6096,5300.23
6097,5192.61
6098,4943.24
6099,4787.47
6100,4587.45
6101,5016.97
6102,5645.23
6103,6594.73
6104,7074.72
6105,7278.7
6106,7421.97
6107,7646.11
6108,7166.38
6109,7144.85
6110,7041.09
6111,6946.71
6112,6898.04
6113,6932.42
6114,7134.95
6115,7022.87
6116,6764.85
6117,6389.49
6118,6117.29
6119,5639.45
6120,5457.14
6121,5389.16
6122,5200.9
6123,5045.9
6124,4896.25
6125,5298.75
6126,5878.11
6127,6744.47
6128,7100.43
6129,7118.75
6130,7215.23
6131,7427.72
6132,6962.92
6133,6981.89
6134,6876.14
6135,6772.48
6136,6707.99
6137,6769.52
6138,6992.04
6139,7016.85
6140,6916.84
6141,6562.2
6142,6307.61
6143,5793.32
6144,5601.91
6145,5504.89
6146,5285.35
6147,5137
6148,5020.8
6149,5428.67
6150,6021.36
6151,6766.28
6152,7077.35
6153,7102.73
6154,7169.7
6155,7331.69
6156,6920.27
6157,6871.9
6158,6711.77
6159,6535.59
6160,6371.22
6161,6470.33
6162,6700.34
6163,6751.31
6164,6739.89
6165,6420.08
6166,6231.34
6167,5767.18
6168,5634.36
6169,4976.67
6170,4693.89
6171,4492
6172,4231.1
6173,4407.15
6174,4685.14
6175,5142.62
6176,5601.29
6177,5824.04
6178,5786.09
6179,5935.89
6180,5914.95
6181,5838.45
6182,5746.54
6183,5640.31
6184,5603.5
6185,5635.92
6186,5787.09
6187,5679.81
6188,5673.12
6189,5480.72
6190,5259.14
6191,4899.21
6192,4771.12
6193,4210.54
6194,3919.87
6195,3709.87
6196,3570.54
6197,3707.9
6198,3871.94
6199,4230.87
6200,4587.05
6201,4834.02
6202,4803.41
6203,5009.3
6204,5113.38
6205,4906.52
6206,4826.65
6207,4808.74
6208,4856.12
6209,4996.21
6210,5229.71
6211,5110.67
6212,5168.9
6213,5010.46
6214,4713.56
6215,4315.15
6216,4200.94
6217,4499.58
6218,4351.69
6219,4265.76
6220,4255.76
6221,4806.99
6222,5429.92
6223,6207.71
6224,6583.87
6225,6624.32
6226,6768.73
6227,7027.1
6228,6620.65
6229,6665.37
6230,6581.87
6231,6512.65
6232,6433.98
6233,6436.07
6234,6595.06
6235,6575.69
6236,6531.41
6237,6212.65
6238,5926.86
6239,5448.88
6240,5285
6241,5147.87
6242,4898.06
6243,4722.19
6244,4580.29
6245,5033.95
6246,5660.67
6247,6534.44
6248,6880.29
6249,6899.42
6250,6976.22
6251,7211.93
6252,6728.66
6253,6813.23
6254,6777.37
6255,6725.97
6256,6720.41
6257,6767.11
6258,6976.7
6259,6960.27
6260,6592.4
6261,6248.66
6262,6004.84
6263,5483.62
6264,5324.74
6265,5179.57
6266,4943.74
6267,4798.85
6268,4640.97
6269,5113.76
6270,5787.46
6271,6802.17
6272,7225
6273,7291.12
6274,7419.85
6275,7648.54
6276,7203.28
6277,7155.91
6278,7041.13
6279,6907.82
6280,6795.32
6281,6769.03
6282,6938.6
6283,7005.01
6284,6807.19
6285,6502.42
6286,6239.62
6287,5725.16
6288,5560.29
6289,5522.73
6290,5282.91
6291,5171.99
6292,5045.08
6293,5436.28
6294,6047.3
6295,6835.17
6296,7121.43
6297,7029.98
6298,7072.46
6299,7278.84
6300,6789.98
6301,6781.21
6302,6687.75
6303,6645.01
6304,6572.83
6305,6587.84
6306,6858.69
6307,7066.19
6308,6930.74
6309,6623.97
6310,6349.17
6311,5809.52
6312,5603.67
6313,5469.48
6314,5245.65
6315,5154.72
6316,5032.81
6317,5449.38
6318,6049.05
6319,6852.5
6320,7108.35
6321,7012.45
6322,7036.41
6323,7194.25
6324,6708.12
6325,6721.6
6326,6562.76
6327,6394.41
6328,6277.97
6329,6357.83
6330,6627.62
6331,6808.33
6332,6501.62
6333,6151.88
6334,5984.01
6335,5593.39
6336,5412.53
6337,4808.29
6338,4488.53
6339,4305.66
6340,4054.85
6341,4238.72
6342,4572.38
6343,5129.95
6344,5611.56
6345,5863.34
6346,5867.37
6347,6156.19
6348,6205.15
6349,6157.19
6350,6066.22
6351,6023.23
6352,6069.83
6353,6149.91
6354,6303.68
6355,6012.28
6356,5652.63
6357,5472.77
6358,5255.93
6359,4896.23
6360,4740.34
6361,4157.82
6362,3935.99
6363,3748.12
6364,3593.24
6365,3793.57
6366,3920.97
6367,4302.09
6368,4726.28
6369,4986.5
6370,4965.08
6371,5171.45
6372,5244.16
6373,5061.53
6374,4918.11
6375,4875.39
6376,4859.15
6377,5041.12
6378,5344.92
6379,5402.44
6380,5203.07
6381,4986.23
6382,4720.43
6383,4344.68
6384,4256.75
6385,4640.22
6386,4477.34
6387,4412.39
6388,4405.39
6389,4962.84
6390,5744.2
6391,6819.53
6392,7291.32
6393,7463.78
6394,7630.31
6395,7866.78
6396,7341.78
6397,7347.37
6398,7252.51
6399,7187.31
6400,7011.42
6401,6930.71
6402,7035.96
6403,7111.56
6404,6787.1
6405,6455.99
6406,6229.91
6407,5708.06
6408,5517.21
6409,5362.61
6410,5032.41
6411,4918.5
6412,4875.53
6413,5347.31
6414,5995.42
6415,6835.79
6416,7121.36
6417,7063.2
6418,7125.72
6419,7343.16
6420,6898.28
6421,6803.06
6422,6786.28
6423,6748.4
6424,6708.34
6425,6779.89
6426,7024.38
6427,7201.38
6428,6794.73
6429,6448.31
6430,6092.17
6431,5706.72
6432,5505.91
6433,5245.61
6434,5094.66
6435,5003.07
6436,4897.34
6437,5352.21
6438,5984.87
6439,6905.47
6440,7207.03
6441,7194.69
6442,7319.8
6443,7522.71
6444,7044.57
6445,7072.99
6446,6971.92
6447,6924.06
6448,6933.79
6449,7057.48
6450,7429.72
6451,7438.89
6452,6926.8
6453,6568.22
6454,6341.29
6455,5868.47
6456,5657.97
6457,5542.59
6458,5293.57
6459,5202.22
6460,5074.72
6461,5530.16
6462,6144.35
6463,7005.98
6464,7314.28
6465,7204.92
6466,7252.46
6467,7443.96
6468,6997.23
6469,6982.62
6470,6895.29
6471,6835.82
6472,6835.82
6473,6932.18
6474,7223.41
6475,7418.47
6476,7054.92
6477,6644.9
6478,6398.88
6479,5887.84
6480,5673.04
6481,5593.42
6482,5327.42
6483,5228.42
6484,5146.52
6485,5643.68
6486,6212.93
6487,7048.79
6488,7346.41
6489,7202.46
6490,7209.67
6491,7340.23
6492,6909.53
6493,6862.99
6494,6685.82
6495,6525.49
6496,6290.25
6497,6373.45
6498,6781.47
6499,7053.39
6500,6768.21
6501,6416.17
6502,6240.65
6503,5822.55
6504,5587.5
6505,4954.35
6506,4654.57
6507,4461.72
6508,4253.87
6509,4474.09
6510,4755.1
6511,5323.59
6512,5773.92
6513,6026.04
6514,5942.6
6515,6199.07
6516,6292.84
6517,6253.03
6518,6182.42
6519,6107.64
6520,6157.44
6521,6276.69
6522,6454.84
6523,6342.94
6524,5904.94
6525,5620.15
6526,5462.27
6527,5089.25
6528,4932.37
6529,4321.92
6530,4084.09
6531,3941.2
6532,3798.31
6533,3960.08
6534,4054.76
6535,4538.36
6536,4854.86
6537,5074.12
6538,5178.22
6539,5399.25
6540,5564.72
6541,5398.25
6542,5266.15
6543,5217.6
6544,5382.98
6545,5580.98
6546,5913.73
6547,5768.77
6548,5299.87
6549,5158.11
6550,4925.14
6551,4476.8
6552,4370.88
6553,4798.16
6554,4679.25
6555,4630.28
6556,4696.23
6557,5323.24
6558,5905.86
6559,6886.42
6560,7310.93
6561,7289.65
6562,7331.81
6563,7385.96
6564,6934.42
6565,6942.29
6566,6831.13
6567,6847.44
6568,6768.49
6569,6685.74
6570,7102.02
6571,7239.49
6572,6648.17
6573,6257.46
6574,6104.08
6575,5553.6
6576,5411.7
6577,5301.6
6578,5039.79
6579,4958.85
6580,4917.88
6581,5504.35
6582,6066.73
6583,6979.93
6584,7269.67
6585,7232.68
6586,7261.7
6587,7411.66
6588,6921.52
6589,6908.52
6590,6729.68
6591,6631.76
6592,6530.83
6593,6630.1
6594,6896.42
6595,7173.82
6596,6664.61
6597,6464.66
6598,6139
6599,5648.34
6600,5470.47
6601,4772.6
6602,4542.78
6603,4440.85
6604,4392.89
6605,4954.04
6606,5939.86
6607,7183.11
6608,7512.98
6609,7620.18
6610,7514.86
6611,7653.31
6612,7219.4
6613,7210.64
6614,7179.23
6615,7115.57
6616,6983.37
6617,6780.4
6618,6871.18
6619,6747.56
6620,6260.36
6621,5913.62
6622,5541.89
6623,5102.36
6624,4907.51
6625,5315.56
6626,5056.75
6627,4887.88
6628,4821.93
6629,5387.6
6630,5844.33
6631,6777.19
6632,7193.29
6633,7235.74
6634,7286.97
6635,7577.71
6636,7109.39
6637,7122.93
6638,7060.13
6639,7025.73
6640,7062.13
6641,7059.81
6642,7399.18
6643,7396.71
6644,6871.2
6645,6437.52
6646,6208.69
6647,5730.25
6648,5532.4
6649,5413.26
6650,5170.44
6651,5069.52
6652,4999.57
6653,5485.14
6654,5991.91
6655,6903.39
6656,7238.17
6657,7183.31
6658,7225.18
6659,7307.09
6660,6858.35
6661,6748.5
6662,6598.65
6663,6485.77
6664,6360.82
6665,6457.62
6666,6743.35
6667,7006.8
6668,6553.37
6669,6197.63
6670,6054.73
6671,5669.07
6672,5517.19
6673,4910.16
6674,4596.39
6675,4455.5
6676,4269.64
6677,4553.24
6678,4898.49
6679,5300.55
6680,5742.46
6681,5944.94
6682,5834.15
6683,5869.13
6684,5883.77
6685,5863.14
6686,5754.93
6687,5701.35
6688,5716.96
6689,5776.46
6690,6150.49
6691,6223.2
6692,5667.3
6693,5504.36
6694,5255.6
6695,4956.32
6696,4807.14
6697,4246.47
6698,3912.45
6699,3816.56
6700,3584.69
6701,3797.05
6702,3934.41
6703,4496.63
6704,4863.3
6705,5214.74
6706,5206.69
6707,5424.51
6708,5615.1
6709,5452.45
6710,5283.63
6711,5228.25
6712,5362.57
6713,5535.4
6714,5929.49
6715,5720.9
6716,5319.56
6717,5071.51
6718,4870.65
6719,4482.03
6720,4366.11
6721,4599.77
6722,4500.86
6723,4529.32
6724,4662.16
6725,5238.34
6726,5797.2
6727,6725.79
6728,7117.61
6729,7140.89
6730,7223.28
6731,7291.35
6732,6943.19
6733,6887.65
6734,6830.97
6735,6860.78
6736,6859.53
6737,6954.3
6738,7285.42
6739,7251.51
6740,6747.94
6741,6357.75
6742,6207.07
6743,5731.93
6744,5365.25
6745,5148.79
6746,4921.96
6747,4817.03
6748,4808.76
6749,5253.01
6750,5786.07
6751,6824.45
6752,7243.55
6753,7310.87
6754,7468.38
6755,7541.91
6756,7062.59
6757,7081.26
6758,6945.77
6759,6842.52
6760,6788.89
6761,6934.78
6762,7281.89
6763,7244.85
6764,6622.56
6765,6245.8
6766,5960.23
6767,5378.62
6768,5251.86
6769,5041.19
6770,4782.38
6771,4701.44
6772,4646.48
6773,5135.23
6774,5676.98
6775,6662.02
6776,7083.94
6777,7193.11
6778,7412.7
6779,7571.35
6780,7157.54
6781,7133.67
6782,6991.01
6783,6940.18
6784,6880.09
6785,7012.99
6786,7212.84
6787,7225.25
6788,6631.47
6789,6291.72
6790,6173.33
6791,5585.78
6792,5374.94
6793,5323.79
6794,5065.98
6795,4874.49
6796,4839.51
6797,5343.47
6798,5861.37
6799,6787.7
6800,7114.77
6801,7121.08
6802,7138.76
6803,7252.36
6804,6846.5
6805,6801.69
6806,6706.08
6807,6579.33
6808,6496.23
6809,6551.55
6810,6947.56
6811,7201.43
6812,6667.58
6813,6252.89
6814,5974.1
6815,5533
6816,5311.16
6817,5167.65
6818,4903.84
6819,4797.92
6820,4779.93
6821,5281.28
6822,5795.69
6823,6778.3
6824,7205.78
6825,7294.47
6826,7415.62
6827,7562.72
6828,7201.59
6829,7138.03
6830,6996.93
6831,6833.43
6832,6644.2
6833,6682.62
6834,7001.8
6835,7152.41
6836,6540.9
6837,6194.16
6838,6020.29
6839,5657.28
6840,5492.41
6841,4893.47
6842,4582.7
6843,4532.73
6844,4410.82
6845,4632.8
6846,4863.94
6847,5320.16
6848,5692.09
6849,5870.12
6850,5791.02
6851,5888.74
6852,5956.56
6853,5839.77
6854,5761.04
6855,5680.14
6856,5683.1
6857,5805.58
6858,6254.91
6859,6333.32
6860,5809.34
6861,5595.5
6862,5411.64
6863,5038.36
6864,4900.46
6865,4398.18
6866,4152.2
6867,4072.02
6868,3975.75
6869,4106.7
6870,4155.33
6871,4463.38
6872,4743.49
6873,5057.6
6874,5044.27
6875,5250.79
6876,5371.54
6877,5213.82
6878,5132.21
6879,5154.34
6880,5246.12
6881,5519.23
6882,6028.24
6883,5784.41
6884,5283.48
6885,5106.62
6886,4869.79
6887,4480.59
6888,4352.68
6889,4998.93
6890,4859.04
6891,4852.04
6892,4980.95
6893,5604.07
6894,6146.22
6895,7090.93
6896,7595.06
6897,7664.5
6898,7839.88
6899,7953.29
6900,7605.29
6901,7579.57
6902,7423.19
6903,7303.55
6904,7266.31
6905,7272.32
6906,7694.08
6907,7870.29
6908,7266.36
6909,6920.62
6910,6698.78
6911,6202.04
6912,6141.09
6913,6051.41
6914,5869.55
6915,5822.58
6916,5774.62
6917,6242.89
6918,6659.1
6919,7515.3
6920,7725.72
6921,7627.42
6922,7614.8
6923,7669.19
6924,7286.17
6925,7211.53
6926,7103.18
6927,7064.53
6928,7116.17
6929,7268.88
6930,7763.28
6931,7865.53
6932,7251.37
6933,6953.59
6934,6714.77
6935,6178.32
6936,5950.49
6937,5832.5
6938,5539.71
6939,5481.76
6940,5460.77
6941,5980.58
6942,6375.56
6943,7291.6
6944,7563.6
6945,7433.95
6946,7457.68
6947,7546.41
6948,7199.53
6949,7151.7
6950,7013.01
6951,6908.18
6952,6841.14
6953,6888.65
6954,7364.82
6955,7545.89
6956,6987.3
6957,6657.54
6958,6385.74
6959,5933.42
6960,5671.62
6961,5578.07
6962,5307.27
6963,5223.33
6964,5196.35
6965,5712.75
6966,6201.92
6967,7081.82
6968,7351.15
6969,7274.74
6970,7286.2
6971,7353.61
6972,6936.66
6973,6919.94
6974,6763.58
6975,6629.93
6976,6583.72
6977,6662.58
6978,7209.17
6979,7415.12
6980,6884.13
6981,6544.38
6982,6304.56
6983,5812.89
6984,5646.02
6985,5445.65
6986,5174.85
6987,5091.92
6988,5108.9
6989,5615.74
6990,6095.48
6991,6935.17
6992,7222.08
6993,7185.21
6994,7214.09
6995,7278.92
6996,6830.71
6997,6755.31
6998,6578.56
6999,6373.29
7000,6255.8
7001,6396.46
7002,6983.82
7003,7152.34
7004,6518.56
7005,6217.79
7006,6091.88
7007,5676.48
7008,5531.59
7009,4837.13
7010,4522.36
7011,4410.45
7012,4304.52
7013,4589.13
7014,4834.73
7015,5251.54
7016,5578.06
7017,5793.62
7018,5696.97
7019,5838.1
7020,5879.24
7021,5732.18
7022,5600.04
7023,5520.98
7024,5529.1
7025,5659.52
7026,6172.74
7027,6114.48
7028,5589.96
7029,5390.1
7030,5209.24
7031,4842.13
7032,4702.23
7033,4131.85
7034,3869.05
7035,3726.15
7036,3662.2
7037,3895.66
7038,3966
7039,4376.07
7040,4695.26
7041,4974.54
7042,4951.07
7043,5088.54
7044,5175.72
7045,4916.67
7046,4800.19
7047,4739.97
7048,4836.16
7049,5088.07
7050,5701.72
7051,5637.39
7052,5173.42
7053,4972.57
7054,4672.79
7055,4266.75
7056,4166.83
7057,4513.68
7058,4357.79
7059,4300.83
7060,4434.73
7061,5086.16
7062,5695.44
7063,6689.23
7064,7087.76
7065,7098.58
7066,7175.7
7067,7366.72
7068,6881.66
7069,6879.09
7070,6750.01
7071,6640.51
7072,6546.16
7073,6543.54
7074,7132.38
7075,7224.83
7076,6622.47
7077,6292.71
7078,5975.95
7079,5476.96
7080,5310.09
7081,5117.38
7082,4869.57
7083,4768.64
7084,4792.62
7085,5357.02
7086,5943.67
7087,6932.7
7088,7373.3
7089,7369.29
7090,7462.24
7091,7647.17
7092,7235.5
7093,7260.45
7094,7140.48
7095,7047.54
7096,7059.54
7097,7139.6
7098,7621.43
7099,7477.59
7100,6881.3
7101,6557.54
7102,6275.75
7103,5751.91
7104,5581.04
7105,5400.02
7106,5172.19
7107,5124.22
7108,5127.22
7109,5609.48
7110,6079.83
7111,7036.33
7112,7443.73
7113,7439.45
7114,7520.67
7115,7693.85
7116,7355.74
7117,7324.12
7118,7181.92
7119,7037.39
7120,7076
7121,7184.52
7122,7670.65
7123,7530.78
7124,6908.56
7125,6571.81
7126,6317
7127,5832.7
7128,5555.9
7129,5388.33
7130,5148.51
7131,5110.54
7132,5099.55
7133,5582.14
7134,6046.66
7135,7010.71
