t,demand_[MWh]
t_5173, 209.16 
t_5174, 226.83 
t_5175, 262.64 
t_5176, 241.10 
t_5177, 232.69 
t_5178, 209.06 
t_5179, 180.52 
t_5180, 125.91 
t_5181, 99.24 
t_5182, 84.49 
t_5183, 88.11 
t_5184, 75.15 
t_5185, 35.38 
t_5186, 38.60 
t_5187, 22.50 
t_5188, 16.02 
t_5189, 12.45 
t_5190, 17.02 
t_5191, 23.69 
t_5192, 51.50 
t_5193, 88.17 
t_5194, 147.54 
t_5195, 180.72 
t_5196, 199.05 
t_5197, 167.15 
t_5198, 195.85 
t_5199, 227.77 
t_5200, 226.49 
t_5201, 209.78 
t_5202, 196.88 
t_5203, 158.07 
t_5204, 111.84 
t_5205, 82.27 
t_5206, 63.59 
t_5207, 44.20 
t_5208, 28.87 
t_5209, 3.73 
t_5210, 4.17 
t_5211, 4.08 
t_5212, 5.94 
t_5213, 13.30 
t_5214, 43.07 
t_5215, 154.16 
t_5216, 241.73 
t_5217, 209.63 
t_5218, 167.73 
t_5219, 159.09 
t_5220, 158.34 
t_5221, 203.37 
t_5222, 188.97 
t_5223, 162.91 
t_5224, 163.51 
t_5225, 212.45 
t_5226, 313.44 
t_5227, 288.59 
t_5228, 198.00 
t_5229, 117.65 
t_5230, 74.54 
t_5231, 69.45 
t_5232, 46.75 
t_5233, 3.73 
t_5234, 4.17 
t_5235, 4.08 
t_5236, 5.94 
t_5237, 13.30 
t_5238, 43.07 
t_5239, 154.16 
t_5240, 241.73 
t_5241, 209.63 
t_5242, 167.73 
t_5243, 159.09 
t_5244, 158.34 
t_5245, 203.37 
t_5246, 188.97 
t_5247, 162.91 
t_5248, 163.51 
t_5249, 212.45 
t_5250, 313.44 
t_5251, 288.59 
t_5252, 198.00 
t_5253, 117.65 
t_5254, 74.54 
t_5255, 69.45 
t_5256, 46.75 
t_5257, 3.73 
t_5258, 4.17 
t_5259, 4.08 
t_5260, 5.94 
t_5261, 13.30 
t_5262, 43.07 
t_5263, 154.16 
t_5264, 241.73 
t_5265, 209.63 
t_5266, 167.73 
t_5267, 159.09 
t_5268, 158.34 
t_5269, 203.37 
t_5270, 188.97 
t_5271, 162.91 
t_5272, 163.51 
t_5273, 212.45 
t_5274, 313.44 
t_5275, 288.59 
t_5276, 198.00 
t_5277, 117.65 
t_5278, 74.54 
t_5279, 69.45 
t_5280, 46.75 
t_5281, 3.73 
t_5282, 4.17 
t_5283, 4.08 
t_5284, 5.94 
t_5285, 13.30 
t_5286, 43.07 
t_5287, 154.16 
t_5288, 241.73 
t_5289, 209.63 
t_5290, 167.73 
t_5291, 159.09 
t_5292, 158.34 
t_5293, 203.37 
t_5294, 188.97 
t_5295, 162.91 
t_5296, 163.51 
t_5297, 212.45 
t_5298, 313.44 
t_5299, 288.59 
t_5300, 198.00 
t_5301, 117.65 
t_5302, 74.54 
t_5303, 69.45 
t_5304, 46.75 
t_5305, 3.73 
t_5306, 4.17 
t_5307, 4.08 
t_5308, 5.94 
t_5309, 13.30 
t_5310, 43.07 
t_5311, 154.16 
t_5312, 241.73 
t_5313, 209.63 
t_5314, 167.73 
t_5315, 159.09 
t_5316, 158.34 
t_5317, 203.37 
t_5318, 188.97 
t_5319, 162.91 
t_5320, 163.51 
t_5321, 212.45 
t_5322, 313.44 
t_5323, 288.59 
t_5324, 198.00 
t_5325, 117.65 
t_5326, 74.54 
t_5327, 69.45 
t_5328, 46.75 
t_5329, 29.90 
t_5330, 24.50 
t_5331, 12.28 
t_5332, 10.54 
t_5333, 9.67 
t_5334, 19.38 
t_5335, 38.61 
t_5336, 87.83 
t_5337, 147.65 
t_5338, 241.56 
t_5339, 265.31 
t_5340, 226.06 
t_5341, 209.16 
t_5342, 226.83 
t_5343, 262.64 
t_5344, 241.10 
t_5345, 232.69 
t_5346, 209.06 
t_5347, 180.52 
t_5348, 125.91 
t_5349, 99.24 
t_5350, 84.49 
t_5351, 88.11 
t_5352, 75.15 
t_5353, 35.38 
t_5354, 38.60 
t_5355, 22.50 
t_5356, 16.02 
t_5357, 12.45 
t_5358, 17.02 
t_5359, 23.69 
t_5360, 51.50 
t_5361, 88.17 
t_5362, 147.54 
t_5363, 180.72 
t_5364, 199.05 
t_5365, 167.15 
t_5366, 195.85 
t_5367, 227.77 
t_5368, 226.49 
t_5369, 209.78 
t_5370, 196.88 
t_5371, 158.07 
t_5372, 111.84 
t_5373, 82.27 
t_5374, 63.59 
t_5375, 44.20 
t_5376, 28.87 
t_5377, 3.73 
t_5378, 4.17 
t_5379, 4.08 
t_5380, 5.94 
t_5381, 13.30 
t_5382, 43.07 
t_5383, 154.16 
t_5384, 241.73 
t_5385, 209.63 
t_5386, 167.73 
t_5387, 159.09 
t_5388, 158.34 
t_5389, 203.37 
t_5390, 188.97 
t_5391, 162.91 
t_5392, 163.51 
t_5393, 212.45 
t_5394, 313.44 
t_5395, 288.59 
t_5396, 198.00 
t_5397, 117.65 
t_5398, 74.54 
t_5399, 69.45 
t_5400, 46.75 
t_5401, 3.73 
t_5402, 4.17 
t_5403, 4.08 
t_5404, 5.94 
t_5405, 13.30 
t_5406, 43.07 
t_5407, 154.16 
t_5408, 241.73 
t_5409, 209.63 
t_5410, 167.73 
t_5411, 159.09 
t_5412, 158.34 
t_5413, 203.37 
t_5414, 188.97 
t_5415, 162.91 
t_5416, 163.51 
t_5417, 212.45 
t_5418, 313.44 
t_5419, 288.59 
t_5420, 198.00 
t_5421, 117.65 
t_5422, 74.54 
t_5423, 69.45 
t_5424, 46.75 
t_5425, 3.73 
t_5426, 4.17 
t_5427, 4.08 
t_5428, 5.94 
t_5429, 13.30 
t_5430, 43.07 
t_5431, 154.16 
t_5432, 241.73 
t_5433, 209.63 
t_5434, 167.73 
t_5435, 159.09 
t_5436, 158.34 
t_5437, 203.37 
t_5438, 188.97 
t_5439, 162.91 
t_5440, 163.51 
t_5441, 212.45 
t_5442, 313.44 
t_5443, 288.59 
t_5444, 198.00 
t_5445, 117.65 
t_5446, 74.54 
t_5447, 69.45 
t_5448, 46.75 
t_5449, 3.73 
t_5450, 4.17 
t_5451, 4.08 
t_5452, 5.94 
t_5453, 13.30 
t_5454, 43.07 
t_5455, 154.16 
t_5456, 241.73 
t_5457, 209.63 
t_5458, 167.73 
t_5459, 159.09 
t_5460, 158.34 
t_5461, 203.37 
t_5462, 188.97 
t_5463, 162.91 
t_5464, 163.51 
t_5465, 212.45 
t_5466, 313.44 
t_5467, 288.59 
t_5468, 198.00 
t_5469, 117.65 
t_5470, 74.54 
t_5471, 69.45 
t_5472, 46.75 
t_5473, 3.73 
t_5474, 4.17 
t_5475, 4.08 
t_5476, 5.94 
t_5477, 13.30 
t_5478, 43.07 
t_5479, 154.16 
t_5480, 241.73 
t_5481, 209.63 
t_5482, 167.73 
t_5483, 159.09 
t_5484, 158.34 
t_5485, 203.37 
t_5486, 188.97 
t_5487, 162.91 
t_5488, 163.51 
t_5489, 212.45 
t_5490, 313.44 
t_5491, 288.59 
t_5492, 198.00 
t_5493, 117.65 
t_5494, 74.54 
t_5495, 69.45 
t_5496, 46.75 
t_5497, 29.90 
t_5498, 24.50 
t_5499, 12.28 
t_5500, 10.54 
t_5501, 9.67 
t_5502, 19.38 
t_5503, 38.61 
t_5504, 87.83 
t_5505, 147.65 
t_5506, 241.56 
t_5507, 265.31 
t_5508, 226.06 
t_5509, 209.16 
t_5510, 226.83 
t_5511, 262.64 
t_5512, 241.10 
t_5513, 232.69 
t_5514, 209.06 
t_5515, 180.52 
t_5516, 125.91 
t_5517, 99.24 
t_5518, 84.49 
t_5519, 88.11 
t_5520, 75.15 
t_5521, 35.38 
t_5522, 38.60 
t_5523, 22.50 
t_5524, 16.02 
t_5525, 12.45 
t_5526, 17.02 
t_5527, 23.69 
t_5528, 51.50 
t_5529, 88.17 
t_5530, 147.54 
t_5531, 180.72 
t_5532, 199.05 
t_5533, 167.15 
t_5534, 195.85 
t_5535, 227.77 
t_5536, 226.49 
t_5537, 209.78 
t_5538, 196.88 
t_5539, 158.07 
t_5540, 111.84 
t_5541, 82.27 
t_5542, 63.59 
t_5543, 44.20 
t_5544, 28.87 
t_5545, 3.73 
t_5546, 4.17 
t_5547, 4.08 
t_5548, 5.94 
t_5549, 13.30 
t_5550, 43.07 
t_5551, 154.16 
t_5552, 241.73 
t_5553, 209.63 
t_5554, 167.73 
t_5555, 159.09 
t_5556, 158.34 
t_5557, 203.37 
t_5558, 188.97 
t_5559, 162.91 
t_5560, 163.51 
t_5561, 212.45 
t_5562, 313.44 
t_5563, 288.59 
t_5564, 198.00 
t_5565, 117.65 
t_5566, 74.54 
t_5567, 69.45 
t_5568, 46.75 
t_5569, 3.73 
t_5570, 4.17 
t_5571, 4.08 
t_5572, 5.94 
t_5573, 13.30 
t_5574, 43.07 
t_5575, 154.16 
t_5576, 241.73 
t_5577, 209.63 
t_5578, 167.73 
t_5579, 159.09 
t_5580, 158.34 
t_5581, 203.37 
t_5582, 188.97 
t_5583, 162.91 
t_5584, 163.51 
t_5585, 212.45 
t_5586, 313.44 
t_5587, 288.59 
t_5588, 198.00 
t_5589, 117.65 
t_5590, 74.54 
t_5591, 69.45 
t_5592, 46.75 
t_5593, 3.73 
t_5594, 4.17 
t_5595, 4.08 
t_5596, 5.94 
t_5597, 13.30 
t_5598, 43.07 
t_5599, 154.16 
t_5600, 241.73 
t_5601, 209.63 
t_5602, 167.73 
t_5603, 159.09 
t_5604, 158.34 
t_5605, 203.37 
t_5606, 188.97 
t_5607, 162.91 
t_5608, 163.51 
t_5609, 212.45 
t_5610, 313.44 
t_5611, 288.59 
t_5612, 198.00 
t_5613, 117.65 
t_5614, 74.54 
t_5615, 69.45 
t_5616, 46.75 
t_5617, 3.73 
t_5618, 4.17 
t_5619, 4.08 
t_5620, 5.94 
t_5621, 13.30 
t_5622, 43.07 
t_5623, 154.16 
t_5624, 241.73 
t_5625, 209.63 
t_5626, 167.73 
t_5627, 159.09 
t_5628, 158.34 
t_5629, 203.37 
t_5630, 188.97 
t_5631, 162.91 
t_5632, 163.51 
t_5633, 212.45 
t_5634, 313.44 
t_5635, 288.59 
t_5636, 198.00 
t_5637, 117.65 
t_5638, 74.54 
t_5639, 69.45 
t_5640, 46.75 
t_5641, 3.73 
t_5642, 4.17 
t_5643, 4.08 
t_5644, 5.94 
t_5645, 13.30 
t_5646, 43.07 
t_5647, 154.16 
t_5648, 241.73 
t_5649, 209.63 
t_5650, 167.73 
t_5651, 159.09 
t_5652, 158.34 
t_5653, 203.37 
t_5654, 188.97 
t_5655, 162.91 
t_5656, 163.51 
t_5657, 212.45 
t_5658, 313.44 
t_5659, 288.59 
t_5660, 198.00 
t_5661, 117.65 
t_5662, 74.54 
t_5663, 69.45 
t_5664, 46.75 
t_5665, 29.90 
t_5666, 24.50 
t_5667, 12.28 
t_5668, 10.54 
t_5669, 9.67 
t_5670, 19.38 
t_5671, 38.61 
t_5672, 87.83 
t_5673, 147.65 
t_5674, 241.56 
t_5675, 265.31 
t_5676, 226.06 
t_5677, 209.16 
t_5678, 226.83 
t_5679, 262.64 
t_5680, 241.10 
t_5681, 232.69 
t_5682, 209.06 
t_5683, 180.52 
t_5684, 125.91 
t_5685, 99.24 
t_5686, 84.49 
t_5687, 88.11 
t_5688, 75.15 
t_5689, 35.38 
t_5690, 38.60 
t_5691, 22.50 
t_5692, 16.02 
t_5693, 12.45 
t_5694, 17.02 
t_5695, 23.69 
t_5696, 51.50 
t_5697, 88.17 
t_5698, 147.54 
t_5699, 180.72 
t_5700, 199.05 
t_5701, 167.15 
t_5702, 195.85 
t_5703, 227.77 
t_5704, 226.49 
t_5705, 209.78 
t_5706, 196.88 
t_5707, 158.07 
t_5708, 111.84 
t_5709, 82.27 
t_5710, 63.59 
t_5711, 44.20 
t_5712, 28.87 
t_5713, 3.73 
t_5714, 4.17 
t_5715, 4.08 
t_5716, 5.94 
t_5717, 13.30 
t_5718, 43.07 
t_5719, 154.16 
t_5720, 241.73 
t_5721, 209.63 
t_5722, 167.73 
t_5723, 159.09 
t_5724, 158.34 
t_5725, 203.37 
t_5726, 188.97 
t_5727, 162.91 
t_5728, 163.51 
t_5729, 212.45 
t_5730, 313.44 
t_5731, 288.59 
t_5732, 198.00 
t_5733, 117.65 
t_5734, 74.54 
t_5735, 69.45 
t_5736, 46.75 
t_5737, 3.73 
t_5738, 4.17 
t_5739, 4.08 
t_5740, 5.94 
t_5741, 13.30 
t_5742, 43.07 
t_5743, 154.16 
t_5744, 241.73 
t_5745, 209.63 
t_5746, 167.73 
t_5747, 159.09 
t_5748, 158.34 
t_5749, 203.37 
t_5750, 188.97 
t_5751, 162.91 
t_5752, 163.51 
t_5753, 212.45 
t_5754, 313.44 
t_5755, 288.59 
t_5756, 198.00 
t_5757, 117.65 
t_5758, 74.54 
t_5759, 69.45 
t_5760, 46.75 
t_5761, 3.73 
t_5762, 4.17 
t_5763, 4.08 
t_5764, 5.94 
t_5765, 13.30 
t_5766, 43.07 
t_5767, 154.16 
t_5768, 241.73 
t_5769, 209.63 
t_5770, 167.73 
t_5771, 159.09 
t_5772, 158.34 
t_5773, 203.37 
t_5774, 188.97 
t_5775, 162.91 
t_5776, 163.51 
t_5777, 212.45 
t_5778, 313.44 
t_5779, 288.59 
t_5780, 198.00 
t_5781, 117.65 
t_5782, 74.54 
t_5783, 69.45 
t_5784, 46.75 
t_5785, 3.73 
t_5786, 4.17 
t_5787, 4.08 
t_5788, 5.94 
t_5789, 13.30 
t_5790, 43.07 
t_5791, 154.16 
t_5792, 241.73 
t_5793, 209.63 
t_5794, 167.73 
t_5795, 159.09 
t_5796, 158.34 
t_5797, 203.37 
t_5798, 188.97 
t_5799, 162.91 
t_5800, 163.51 
t_5801, 212.45 
t_5802, 313.44 
t_5803, 288.59 
t_5804, 198.00 
t_5805, 117.65 
t_5806, 74.54 
t_5807, 69.45 
t_5808, 46.75 
t_5809, 3.73 
t_5810, 4.17 
t_5811, 4.08 
t_5812, 5.94 
t_5813, 13.30 
t_5814, 43.07 
t_5815, 154.16 
t_5816, 241.73 
t_5817, 209.63 
t_5818, 167.73 
t_5819, 159.09 
t_5820, 158.34 
t_5821, 203.37 
t_5822, 188.97 
t_5823, 162.91 
t_5824, 163.51 
t_5825, 212.45 
t_5826, 313.44 
t_5827, 288.59 
t_5828, 198.00 
t_5829, 117.65 
t_5830, 74.54 
t_5831, 69.45 
t_5832, 46.75 
t_5833, 29.90 
t_5834, 24.50 
t_5835, 12.28 
t_5836, 10.54 
t_5837, 9.67 
t_5838, 19.38 
t_5839, 38.61 
t_5840, 87.83 
t_5841, 147.65 
t_5842, 241.56 
t_5843, 265.31 
t_5844, 226.06 
t_5845, 209.16 
t_5846, 226.83 
t_5847, 262.64 
t_5848, 241.10 
t_5849, 232.69 
t_5850, 209.06 
t_5851, 180.52 
t_5852, 125.91 
t_5853, 99.24 
t_5854, 84.49 
t_5855, 88.11 
t_5856, 75.15 
t_5857, 35.38 
t_5858, 38.60 
t_5859, 22.50 
t_5860, 16.02 
t_5861, 12.45 
t_5862, 17.02 
t_5863, 23.69 
t_5864, 51.50 
t_5865, 88.17 
t_5866, 147.54 
t_5867, 180.72 
t_5868, 199.05 
t_5869, 167.15 
t_5870, 195.85 
t_5871, 227.77 
t_5872, 226.49 
t_5873, 209.78 
t_5874, 196.88 
t_5875, 158.07 
t_5876, 111.84 
t_5877, 82.27 
t_5878, 63.59 
t_5879, 44.20 
t_5880, 28.87 
t_5881, 3.73 
t_5882, 4.17 
t_5883, 4.08 
t_5884, 5.94 
t_5885, 13.30 
t_5886, 43.07 
t_5887, 154.16 
t_5888, 241.73 
t_5889, 209.63 
t_5890, 167.73 
t_5891, 159.09 
t_5892, 158.34 
t_5893, 203.37 
t_5894, 188.97 
t_5895, 162.91 
t_5896, 163.51 
t_5897, 212.45 
t_5898, 313.44 
t_5899, 288.59 
t_5900, 198.00 
t_5901, 117.65 
t_5902, 74.54 
t_5903, 69.45 
t_5904, 46.75 
t_5905, 3.73 
t_5906, 4.17 
t_5907, 4.08 
t_5908, 5.94 
t_5909, 13.30 
t_5910, 43.07 
t_5911, 154.16 
t_5912, 241.73 
t_5913, 209.63 
t_5914, 167.73 
t_5915, 159.09 
t_5916, 158.34 
t_5917, 203.37 
t_5918, 188.97 
t_5919, 162.91 
t_5920, 163.51 
t_5921, 212.45 
t_5922, 313.44 
t_5923, 288.59 
t_5924, 198.00 
t_5925, 117.65 
t_5926, 74.54 
t_5927, 69.45 
t_5928, 46.75 
t_5929, 3.73 
t_5930, 4.17 
t_5931, 4.08 
t_5932, 5.94 
t_5933, 13.30 
t_5934, 43.07 
t_5935, 154.16 
t_5936, 241.73 
t_5937, 209.63 
t_5938, 167.73 
t_5939, 159.09 
t_5940, 158.34 
t_5941, 203.37 
t_5942, 188.97 
t_5943, 162.91 
t_5944, 163.51 
t_5945, 212.45 
t_5946, 313.44 
t_5947, 288.59 
t_5948, 198.00 
t_5949, 117.65 
t_5950, 74.54 
t_5951, 69.45 
t_5952, 46.75 
t_5953, 3.73 
t_5954, 4.17 
t_5955, 4.08 
t_5956, 5.94 
t_5957, 13.30 
t_5958, 43.07 
t_5959, 154.16 
t_5960, 241.73 
t_5961, 209.63 
t_5962, 167.73 
t_5963, 159.09 
t_5964, 158.34 
t_5965, 203.37 
t_5966, 188.97 
t_5967, 162.91 
t_5968, 163.51 
t_5969, 212.45 
t_5970, 313.44 
t_5971, 288.59 
t_5972, 198.00 
t_5973, 117.65 
t_5974, 74.54 
t_5975, 69.45 
t_5976, 46.75 
t_5977, 3.73 
t_5978, 4.17 
t_5979, 4.08 
t_5980, 5.94 
t_5981, 13.30 
t_5982, 43.07 
t_5983, 154.16 
t_5984, 241.73 
t_5985, 209.63 
t_5986, 167.73 
t_5987, 159.09 
t_5988, 158.34 
t_5989, 203.37 
t_5990, 188.97 
t_5991, 162.91 
t_5992, 163.51 
t_5993, 212.45 
t_5994, 313.44 
t_5995, 288.59 
t_5996, 198.00 
t_5997, 117.65 
t_5998, 74.54 
t_5999, 69.45 
t_6000, 46.75 
t_6001, 29.90 
t_6002, 24.50 
t_6003, 12.28 
t_6004, 10.54 
t_6005, 9.67 
t_6006, 19.38 
t_6007, 38.61 
t_6008, 87.83 
t_6009, 147.65 
t_6010, 241.56 
t_6011, 265.31 
t_6012, 226.06 
t_6013, 209.16 
t_6014, 226.83 
t_6015, 262.64 
t_6016, 241.10 
t_6017, 232.69 
t_6018, 209.06 
t_6019, 180.52 
t_6020, 125.91 
t_6021, 99.24 
t_6022, 84.49 
t_6023, 88.11 
t_6024, 75.15 
t_6025, 35.38 
t_6026, 38.60 
t_6027, 22.50 
t_6028, 16.02 
t_6029, 12.45 
t_6030, 17.02 
t_6031, 23.69 
t_6032, 51.50 
t_6033, 88.17 
t_6034, 147.54 
t_6035, 180.72 
t_6036, 199.05 
t_6037, 167.15 
t_6038, 195.85 
t_6039, 227.77 
t_6040, 226.49 
t_6041, 209.78 
t_6042, 196.88 
t_6043, 158.07 
t_6044, 111.84 
t_6045, 82.27 
t_6046, 63.59 
t_6047, 44.20 
t_6048, 28.87 
t_6049, 3.73 
t_6050, 4.17 
t_6051, 4.08 
t_6052, 5.94 
t_6053, 13.30 
t_6054, 43.07 
t_6055, 154.16 
t_6056, 241.73 
t_6057, 209.63 
t_6058, 167.73 
t_6059, 159.09 
t_6060, 158.34 
t_6061, 203.37 
t_6062, 188.97 
t_6063, 162.91 
t_6064, 163.51 
t_6065, 212.45 
t_6066, 313.44 
t_6067, 288.59 
t_6068, 198.00 
t_6069, 117.65 
t_6070, 74.54 
t_6071, 69.45 
t_6072, 46.75 
t_6073, 3.73 
t_6074, 4.17 
t_6075, 4.08 
t_6076, 5.94 
t_6077, 13.30 
t_6078, 43.07 
t_6079, 154.16 
t_6080, 241.73 
t_6081, 209.63 
t_6082, 167.73 
t_6083, 159.09 
t_6084, 158.34 
t_6085, 203.37 
t_6086, 188.97 
t_6087, 162.91 
t_6088, 163.51 
t_6089, 212.45 
t_6090, 313.44 
t_6091, 288.59 
t_6092, 198.00 
t_6093, 117.65 
t_6094, 74.54 
t_6095, 69.45 
t_6096, 46.75 
t_6097, 3.73 
t_6098, 4.17 
t_6099, 4.08 
t_6100, 5.94 
t_6101, 13.30 
t_6102, 43.07 
t_6103, 154.16 
t_6104, 241.73 
t_6105, 209.63 
t_6106, 167.73 
t_6107, 159.09 
t_6108, 158.34 
t_6109, 203.37 
t_6110, 188.97 
t_6111, 162.91 
t_6112, 163.51 
t_6113, 212.45 
t_6114, 313.44 
t_6115, 288.59 
t_6116, 198.00 
t_6117, 117.65 
t_6118, 74.54 
t_6119, 69.45 
t_6120, 46.75 
t_6121, 3.73 
t_6122, 4.17 
t_6123, 4.08 
t_6124, 5.94 
t_6125, 13.30 
t_6126, 43.07 
t_6127, 154.16 
t_6128, 241.73 
t_6129, 209.63 
t_6130, 167.73 
t_6131, 159.09 
t_6132, 158.34 
t_6133, 203.37 
t_6134, 188.97 
t_6135, 162.91 
t_6136, 163.51 
t_6137, 212.45 
t_6138, 313.44 
t_6139, 288.59 
t_6140, 198.00 
t_6141, 117.65 
t_6142, 74.54 
t_6143, 69.45 
t_6144, 46.75 
t_6145, 3.73 
t_6146, 4.17 
t_6147, 4.08 
t_6148, 5.94 
t_6149, 13.30 
t_6150, 43.07 
t_6151, 154.16 
t_6152, 241.73 
t_6153, 209.63 
t_6154, 167.73 
t_6155, 159.09 
t_6156, 158.34 
t_6157, 203.37 
t_6158, 188.97 
t_6159, 162.91 
t_6160, 163.51 
t_6161, 212.45 
t_6162, 313.44 
t_6163, 288.59 
t_6164, 198.00 
t_6165, 117.65 
t_6166, 74.54 
t_6167, 69.45 
t_6168, 46.75 
t_6169, 29.90 
t_6170, 24.50 
t_6171, 12.28 
t_6172, 10.54 
t_6173, 9.67 
t_6174, 19.38 
t_6175, 38.61 
t_6176, 87.83 
t_6177, 147.65 
t_6178, 241.56 
t_6179, 265.31 
t_6180, 226.06 
t_6181, 209.16 
t_6182, 226.83 
t_6183, 262.64 
t_6184, 241.10 
t_6185, 232.69 
t_6186, 209.06 
t_6187, 180.52 
t_6188, 125.91 
t_6189, 99.24 
t_6190, 84.49 
t_6191, 88.11 
t_6192, 75.15 
t_6193, 35.38 
t_6194, 38.60 
t_6195, 22.50 
t_6196, 16.02 
t_6197, 12.45 
t_6198, 17.02 
t_6199, 23.69 
t_6200, 51.50 
t_6201, 88.17 
t_6202, 147.54 
t_6203, 180.72 
t_6204, 199.05 
t_6205, 167.15 
t_6206, 195.85 
t_6207, 227.77 
t_6208, 226.49 
t_6209, 209.78 
t_6210, 196.88 
t_6211, 158.07 
t_6212, 111.84 
t_6213, 82.27 
t_6214, 63.59 
t_6215, 44.20 
t_6216, 28.87 
t_6217, 3.73 
t_6218, 4.17 
t_6219, 4.08 
t_6220, 5.94 
t_6221, 13.30 
t_6222, 43.07 
t_6223, 154.16 
t_6224, 241.73 
t_6225, 209.63 
t_6226, 167.73 
t_6227, 159.09 
t_6228, 158.34 
t_6229, 203.37 
t_6230, 188.97 
t_6231, 162.91 
t_6232, 163.51 
t_6233, 212.45 
t_6234, 313.44 
t_6235, 288.59 
t_6236, 198.00 
t_6237, 117.65 
t_6238, 74.54 
t_6239, 69.45 
t_6240, 46.75 
t_6241, 3.73 
t_6242, 4.17 
t_6243, 4.08 
t_6244, 5.94 
t_6245, 13.30 
t_6246, 43.07 
t_6247, 154.16 
t_6248, 241.73 
t_6249, 209.63 
t_6250, 167.73 
t_6251, 159.09 
t_6252, 158.34 
t_6253, 203.37 
t_6254, 188.97 
t_6255, 162.91 
t_6256, 163.51 
t_6257, 212.45 
t_6258, 313.44 
t_6259, 288.59 
t_6260, 198.00 
t_6261, 117.65 
t_6262, 74.54 
t_6263, 69.45 
t_6264, 46.75 
t_6265, 3.73 
t_6266, 4.17 
t_6267, 4.08 
t_6268, 5.94 
t_6269, 13.30 
t_6270, 43.07 
t_6271, 154.16 
t_6272, 241.73 
t_6273, 209.63 
t_6274, 167.73 
t_6275, 159.09 
t_6276, 158.34 
t_6277, 203.37 
t_6278, 188.97 
t_6279, 162.91 
t_6280, 163.51 
t_6281, 212.45 
t_6282, 313.44 
t_6283, 288.59 
t_6284, 198.00 
t_6285, 117.65 
t_6286, 74.54 
t_6287, 69.45 
t_6288, 46.75 
t_6289, 3.73 
t_6290, 4.17 
t_6291, 4.08 
t_6292, 5.94 
t_6293, 13.30 
t_6294, 43.07 
t_6295, 154.16 
t_6296, 241.73 
t_6297, 209.63 
t_6298, 167.73 
t_6299, 159.09 
t_6300, 158.34 
t_6301, 203.37 
t_6302, 188.97 
t_6303, 162.91 
t_6304, 163.51 
t_6305, 212.45 
t_6306, 313.44 
t_6307, 288.59 
t_6308, 198.00 
t_6309, 117.65 
t_6310, 74.54 
t_6311, 69.45 
t_6312, 46.75 
t_6313, 3.73 
t_6314, 4.17 
t_6315, 4.08 
t_6316, 5.94 
t_6317, 13.30 
t_6318, 43.07 
t_6319, 154.16 
t_6320, 241.73 
t_6321, 209.63 
t_6322, 167.73 
t_6323, 159.09 
t_6324, 158.34 
t_6325, 203.37 
t_6326, 188.97 
t_6327, 162.91 
t_6328, 163.51 
t_6329, 212.45 
t_6330, 313.44 
t_6331, 288.59 
t_6332, 198.00 
t_6333, 117.65 
t_6334, 74.54 
t_6335, 69.45 
t_6336, 46.75 
t_6337, 29.90 
t_6338, 24.50 
t_6339, 12.28 
t_6340, 10.54 
t_6341, 9.67 
t_6342, 19.38 
t_6343, 38.61 
t_6344, 87.83 
t_6345, 147.65 
t_6346, 241.56 
t_6347, 265.31 
t_6348, 226.06 
t_6349, 209.16 
t_6350, 226.83 
t_6351, 262.64 
t_6352, 241.10 
t_6353, 232.69 
t_6354, 209.06 
t_6355, 180.52 
t_6356, 125.91 
t_6357, 99.24 
t_6358, 84.49 
t_6359, 88.11 
t_6360, 75.15 
t_6361, 35.38 
t_6362, 38.60 
t_6363, 22.50 
t_6364, 16.02 
t_6365, 12.45 
t_6366, 17.02 
t_6367, 23.69 
t_6368, 51.50 
t_6369, 88.17 
t_6370, 147.54 
t_6371, 180.72 
t_6372, 199.05 
t_6373, 167.15 
t_6374, 195.85 
t_6375, 227.77 
t_6376, 226.49 
t_6377, 209.78 
t_6378, 196.88 
t_6379, 158.07 
t_6380, 111.84 
t_6381, 82.27 
t_6382, 63.59 
t_6383, 44.20 
t_6384, 28.87 
t_6385, 3.73 
t_6386, 4.17 
t_6387, 4.08 
t_6388, 5.94 
t_6389, 13.30 
t_6390, 43.07 
t_6391, 154.16 
t_6392, 241.73 
t_6393, 209.63 
t_6394, 167.73 
t_6395, 159.09 
t_6396, 158.34 
t_6397, 203.37 
t_6398, 188.97 
t_6399, 162.91 
t_6400, 163.51 
t_6401, 212.45 
t_6402, 313.44 
t_6403, 288.59 
t_6404, 198.00 
t_6405, 117.65 
t_6406, 74.54 
t_6407, 69.45 
t_6408, 46.75 
t_6409, 3.73 
t_6410, 4.17 
t_6411, 4.08 
t_6412, 5.94 
t_6413, 13.30 
t_6414, 43.07 
t_6415, 154.16 
t_6416, 241.73 
t_6417, 209.63 
t_6418, 167.73 
t_6419, 159.09 
t_6420, 158.34 
t_6421, 203.37 
t_6422, 188.97 
t_6423, 162.91 
t_6424, 163.51 
t_6425, 212.45 
t_6426, 313.44 
t_6427, 288.59 
t_6428, 198.00 
t_6429, 117.65 
t_6430, 74.54 
t_6431, 69.45 
t_6432, 46.75 
t_6433, 3.73 
t_6434, 4.17 
t_6435, 4.08 
t_6436, 5.94 
t_6437, 13.30 
t_6438, 43.07 
t_6439, 154.16 
t_6440, 241.73 
t_6441, 209.63 
t_6442, 167.73 
t_6443, 159.09 
