t,demand_[MWh]
t_4438,1181.82
t_4439,1101.06
t_4440,741.18
t_4441,59.08
t_4442,66.04
t_4443,64.64
t_4444,94.16
t_4445,210.84
t_4446,682.82
t_4447,2444.16
t_4448,3832.64
t_4449,3323.66
t_4450,2659.28
t_4451,2522.34
t_4452,2510.42
t_4453,3224.42
t_4454,2996.08
t_4455,2582.96
t_4456,2592.48
t_4457,3368.34
t_4458,4969.54
t_4459,4575.52
t_4460,3139.3
t_4461,1865.28
t_4462,1181.82
t_4463,1101.06
t_4464,741.18
t_4465,59.08
t_4466,66.04
t_4467,64.64
t_4468,94.16
t_4469,210.84
t_4470,682.82
t_4471,2444.16
t_4472,3832.64
t_4473,3323.66
t_4474,2659.28
t_4475,2522.34
t_4476,2510.42
t_4477,3224.42
t_4478,2996.08
t_4479,2582.96
t_4480,2592.48
t_4481,3368.34
t_4482,4969.54
t_4483,4575.52
t_4484,3139.3
t_4485,1865.28
t_4486,1181.82
t_4487,1101.06
t_4488,741.18
t_4489,474.04
t_4490,388.4
t_4491,194.7
t_4492,167.06
t_4493,153.26
t_4494,307.32
t_4495,612.18
t_4496,1392.56
t_4497,2341
t_4498,3829.88
t_4499,4206.48
t_4500,3584.18
t_4501,3316.18
t_4502,3596.28
t_4503,4164.16
t_4504,3822.54
t_4505,3689.2
t_4506,3314.58
t_4507,2862.1
t_4508,1996.22
t_4509,1573.46
t_4510,1339.54
t_4511,1396.94
t_4512,1191.56
t_4513,560.96
t_4514,612.06
t_4515,356.76
t_4516,254.02
t_4517,197.38
t_4518,269.9
t_4519,375.54
t_4520,816.46
t_4521,1397.94
t_4522,2339.2
t_4523,2865.3
t_4524,3155.92
t_4525,2650.2
t_4526,3105.12
t_4527,3611.28
t_4528,3590.98
t_4529,3325.96
t_4530,3121.54
t_4531,2506.12
t_4532,1773.16
t_4533,1304.32
t_4534,1008.28
t_4535,700.82
t_4536,457.78
t_4537,59.08
t_4538,66.04
t_4539,64.64
t_4540,94.16
t_4541,210.84
t_4542,682.82
t_4543,2444.16
t_4544,3832.64
t_4545,3323.66
t_4546,2659.28
t_4547,2522.34
t_4548,2510.42
t_4549,3224.42
t_4550,2996.08
t_4551,2582.96
t_4552,2592.48
t_4553,3368.34
t_4554,4969.54
t_4555,4575.52
t_4556,3139.3
t_4557,1865.28
t_4558,1181.82
t_4559,1101.06
t_4560,741.18
t_4561,59.08
t_4562,66.04
t_4563,64.64
t_4564,94.16
t_4565,210.84
t_4566,682.82
t_4567,2444.16
t_4568,3832.64
t_4569,3323.66
t_4570,2659.28
t_4571,2522.34
t_4572,2510.42
t_4573,3224.42
t_4574,2996.08
t_4575,2582.96
t_4576,2592.48
t_4577,3368.34
t_4578,4969.54
t_4579,4575.52
t_4580,3139.3
t_4581,1865.28
t_4582,1181.82
t_4583,1101.06
t_4584,741.18
t_4585,59.08
t_4586,66.04
t_4587,64.64
t_4588,94.16
t_4589,210.84
t_4590,682.82
t_4591,2444.16
t_4592,3832.64
t_4593,3323.66
t_4594,2659.28
t_4595,2522.34
t_4596,2510.42
t_4597,3224.42
t_4598,2996.08
t_4599,2582.96
t_4600,2592.48
t_4601,3368.34
t_4602,4969.54
t_4603,4575.52
t_4604,3139.3
t_4605,1865.28
t_4606,1181.82
t_4607,1101.06
t_4608,741.18
t_4609,59.08
t_4610,66.04
t_4611,64.64
t_4612,94.16
t_4613,210.84
t_4614,682.82
t_4615,2444.16
t_4616,3832.64
t_4617,3323.66
t_4618,2659.28
t_4619,2522.34
t_4620,2510.42
t_4621,3224.42
t_4622,2996.08
t_4623,2582.96
t_4624,2592.48
t_4625,3368.34
t_4626,4969.54
t_4627,4575.52
t_4628,3139.3
t_4629,1865.28
t_4630,1181.82
t_4631,1101.06
t_4632,741.18
t_4633,59.08
t_4634,66.04
t_4635,64.64
t_4636,94.16
t_4637,210.84
t_4638,682.82
t_4639,2444.16
t_4640,3832.64
t_4641,3323.66
t_4642,2659.28
t_4643,2522.34
t_4644,2510.42
t_4645,3224.42
t_4646,2996.08
t_4647,2582.96
t_4648,2592.48
t_4649,3368.34
t_4650,4969.54
t_4651,4575.52
t_4652,3139.3
t_4653,1865.28
t_4654,1181.82
t_4655,1101.06
t_4656,741.18
t_4657,474.04
t_4658,388.4
t_4659,194.7
t_4660,167.06
t_4661,153.26
t_4662,307.32
t_4663,612.18
t_4664,1392.56
t_4665,2341
t_4666,3829.88
t_4667,4206.48
t_4668,3584.18
t_4669,3316.18
t_4670,3596.28
t_4671,4164.16
t_4672,3822.54
t_4673,3689.2
t_4674,3314.58
t_4675,2862.1
t_4676,1996.22
t_4677,1573.46
t_4678,1339.54
t_4679,1396.94
t_4680,1191.56
t_4681,560.96
t_4682,612.06
t_4683,356.76
t_4684,254.02
t_4685,197.38
t_4686,269.9
t_4687,375.54
t_4688,816.46
t_4689,1397.94
t_4690,2339.2
t_4691,2865.3
t_4692,3155.92
t_4693,2650.2
t_4694,3105.12
t_4695,3611.28
t_4696,3590.98
t_4697,3325.96
t_4698,3121.54
t_4699,2506.12
t_4700,1773.16
t_4701,1304.32
t_4702,1008.28
t_4703,700.82
t_4704,457.78
t_4705,59.08
t_4706,66.04
t_4707,64.64
t_4708,94.16
t_4709,210.84
t_4710,682.82
t_4711,2444.16
t_4712,3832.64
t_4713,3323.66
t_4714,2659.28
t_4715,2522.34
t_4716,2510.42
t_4717,3224.42
t_4718,2996.08
t_4719,2582.96
t_4720,2592.48
t_4721,3368.34
t_4722,4969.54
t_4723,4575.52
t_4724,3139.3
t_4725,1865.28
t_4726,1181.82
t_4727,1101.06
t_4728,741.18
t_4729,59.08
t_4730,66.04
t_4731,64.64
t_4732,94.16
t_4733,210.84
t_4734,682.82
t_4735,2444.16
t_4736,3832.64
t_4737,3323.66
t_4738,2659.28
t_4739,2522.34
t_4740,2510.42
t_4741,3224.42
t_4742,2996.08
t_4743,2582.96
t_4744,2592.48
t_4745,3368.34
t_4746,4969.54
t_4747,4575.52
t_4748,3139.3
t_4749,1865.28
t_4750,1181.82
t_4751,1101.06
t_4752,741.18
t_4753,59.08
t_4754,66.04
t_4755,64.64
t_4756,94.16
t_4757,210.84
t_4758,682.82
t_4759,2444.16
t_4760,3832.64
t_4761,3323.66
t_4762,2659.28
t_4763,2522.34
t_4764,2510.42
t_4765,3224.42
t_4766,2996.08
t_4767,2582.96
t_4768,2592.48
t_4769,3368.34
t_4770,4969.54
t_4771,4575.52
t_4772,3139.3
t_4773,1865.28
t_4774,1181.82
t_4775,1101.06
t_4776,741.18
t_4777,59.08
t_4778,66.04
t_4779,64.64
t_4780,94.16
t_4781,210.84
t_4782,682.82
t_4783,2444.16
t_4784,3832.64
t_4785,3323.66
t_4786,2659.28
t_4787,2522.34
t_4788,2510.42
t_4789,3224.42
t_4790,2996.08
t_4791,2582.96
t_4792,2592.48
t_4793,3368.34
t_4794,4969.54
t_4795,4575.52
t_4796,3139.3
t_4797,1865.28
t_4798,1181.82
t_4799,1101.06
t_4800,741.18
t_4801,59.08
t_4802,66.04
t_4803,64.64
t_4804,94.16
t_4805,210.84
t_4806,682.82
t_4807,2444.16
t_4808,3832.64
t_4809,3323.66
t_4810,2659.28
t_4811,2522.34
t_4812,2510.42
t_4813,3224.42
t_4814,2996.08
t_4815,2582.96
t_4816,2592.48
t_4817,3368.34
t_4818,4969.54
t_4819,4575.52
t_4820,3139.3
t_4821,1865.28
t_4822,1181.82
t_4823,1101.06
t_4824,741.18
t_4825,474.04
t_4826,388.4
t_4827,194.7
t_4828,167.06
t_4829,153.26
t_4830,307.32
t_4831,612.18
t_4832,1392.56
t_4833,2341
t_4834,3829.88
t_4835,4206.48
t_4836,3584.18
t_4837,3316.18
t_4838,3596.28
t_4839,4164.16
t_4840,3822.54
t_4841,3689.2
t_4842,3314.58
t_4843,2862.1
t_4844,1996.22
t_4845,1573.46
t_4846,1339.54
t_4847,1396.94
t_4848,1191.56
t_4849,560.96
t_4850,612.06
t_4851,356.76
t_4852,254.02
t_4853,197.38
t_4854,269.9
t_4855,375.54
t_4856,816.46
t_4857,1397.94
t_4858,2339.2
t_4859,2865.3
t_4860,3155.92
t_4861,2650.2
t_4862,3105.12
t_4863,3611.28
t_4864,3590.98
t_4865,3325.96
t_4866,3121.54
t_4867,2506.12
t_4868,1773.16
t_4869,1304.32
t_4870,1008.28
t_4871,700.82
t_4872,457.78
t_4873,59.08
t_4874,66.04
t_4875,64.64
t_4876,94.16
t_4877,210.84
t_4878,682.82
t_4879,2444.16
t_4880,3832.64
t_4881,3323.66
t_4882,2659.28
t_4883,2522.34
t_4884,2510.42
t_4885,3224.42
t_4886,2996.08
t_4887,2582.96
t_4888,2592.48
t_4889,3368.34
t_4890,4969.54
t_4891,4575.52
t_4892,3139.3
t_4893,1865.28
t_4894,1181.82
t_4895,1101.06
t_4896,741.18
t_4897,59.08
t_4898,66.04
t_4899,64.64
t_4900,94.16
t_4901,210.84
t_4902,682.82
t_4903,2444.16
t_4904,3832.64
t_4905,3323.66
t_4906,2659.28
t_4907,2522.34
t_4908,2510.42
t_4909,3224.42
t_4910,2996.08
t_4911,2582.96
t_4912,2592.48
t_4913,3368.34
t_4914,4969.54
t_4915,4575.52
t_4916,3139.3
t_4917,1865.28
t_4918,1181.82
t_4919,1101.06
t_4920,741.18
t_4921,59.08
t_4922,66.04
t_4923,64.64
t_4924,94.16
t_4925,210.84
t_4926,682.82
t_4927,2444.16
t_4928,3832.64
t_4929,3323.66
t_4930,2659.28
t_4931,2522.34
t_4932,2510.42
t_4933,3224.42
t_4934,2996.08
t_4935,2582.96
t_4936,2592.48
t_4937,3368.34
t_4938,4969.54
t_4939,4575.52
t_4940,3139.3
t_4941,1865.28
t_4942,1181.82
t_4943,1101.06
t_4944,741.18
t_4945,59.08
t_4946,66.04
t_4947,64.64
t_4948,94.16
t_4949,210.84
t_4950,682.82
t_4951,2444.16
t_4952,3832.64
t_4953,3323.66
t_4954,2659.28
t_4955,2522.34
t_4956,2510.42
t_4957,3224.42
t_4958,2996.08
t_4959,2582.96
t_4960,2592.48
t_4961,3368.34
t_4962,4969.54
t_4963,4575.52
t_4964,3139.3
t_4965,1865.28
t_4966,1181.82
t_4967,1101.06
t_4968,741.18
t_4969,59.08
t_4970,66.04
t_4971,64.64
t_4972,94.16
t_4973,210.84
t_4974,682.82
t_4975,2444.16
t_4976,3832.64
t_4977,3323.66
t_4978,2659.28
t_4979,2522.34
t_4980,2510.42
t_4981,3224.42
t_4982,2996.08
t_4983,2582.96
t_4984,2592.48
t_4985,3368.34
t_4986,4969.54
t_4987,4575.52
t_4988,3139.3
t_4989,1865.28
t_4990,1181.82
t_4991,1101.06
t_4992,741.18
t_4993,474.04
t_4994,388.4
t_4995,194.7
t_4996,167.06
t_4997,153.26
t_4998,307.32
t_4999,612.18
t_5000,1392.56
t_5001,2341
t_5002,3829.88
t_5003,4206.48
t_5004,3584.18
t_5005,3316.18
t_5006,3596.28
t_5007,4164.16
t_5008,3822.54
t_5009,3689.2
t_5010,3314.58
t_5011,2862.1
t_5012,1996.22
t_5013,1573.46
t_5014,1339.54
t_5015,1396.94
t_5016,1191.56
t_5017,560.96
t_5018,612.06
t_5019,356.76
t_5020,254.02
t_5021,197.38
t_5022,269.9
t_5023,375.54
t_5024,816.46
t_5025,1397.94
t_5026,2339.2
t_5027,2865.3
t_5028,3155.92
t_5029,2650.2
t_5030,3105.12
t_5031,3611.28
t_5032,3590.98
t_5033,3325.96
t_5034,3121.54
t_5035,2506.12
t_5036,1773.16
t_5037,1304.32
t_5038,1008.28
t_5039,700.82
t_5040,457.78
t_5041,59.08
t_5042,66.04
t_5043,64.64
t_5044,94.16
t_5045,210.84
t_5046,682.82
t_5047,2444.16
t_5048,3832.64
t_5049,3323.66
t_5050,2659.28
t_5051,2522.34
t_5052,2510.42
t_5053,3224.42
t_5054,2996.08
t_5055,2582.96
t_5056,2592.48
t_5057,3368.34
t_5058,4969.54
t_5059,4575.52
t_5060,3139.3
t_5061,1865.28
t_5062,1181.82
t_5063,1101.06
t_5064,741.18
t_5065,59.08
t_5066,66.04
t_5067,64.64
t_5068,94.16
t_5069,210.84
t_5070,682.82
t_5071,2444.16
t_5072,3832.64
t_5073,3323.66
t_5074,2659.28
t_5075,2522.34
t_5076,2510.42
t_5077,3224.42
t_5078,2996.08
t_5079,2582.96
t_5080,2592.48
t_5081,3368.34
t_5082,4969.54
t_5083,4575.52
t_5084,3139.3
t_5085,1865.28
t_5086,1181.82
t_5087,1101.06
t_5088,741.18
t_5089,59.08
t_5090,66.04
t_5091,64.64
t_5092,94.16
t_5093,210.84
t_5094,682.82
t_5095,2444.16
t_5096,3832.64
t_5097,3323.66
t_5098,2659.28
t_5099,2522.34
t_5100,2510.42
t_5101,3224.42
t_5102,2996.08
t_5103,2582.96
t_5104,2592.48
t_5105,3368.34
t_5106,4969.54
t_5107,4575.52
t_5108,3139.3
t_5109,1865.28
t_5110,1181.82
t_5111,1101.06
t_5112,741.18
t_5113,59.08
t_5114,66.04
t_5115,64.64
t_5116,94.16
t_5117,210.84
t_5118,682.82
t_5119,2444.16
t_5120,3832.64
t_5121,3323.66
t_5122,2659.28
t_5123,2522.34
t_5124,2510.42
t_5125,3224.42
t_5126,2996.08
t_5127,2582.96
t_5128,2592.48
t_5129,3368.34
t_5130,4969.54
t_5131,4575.52
t_5132,3139.3
t_5133,1865.28
t_5134,1181.82
t_5135,1101.06
t_5136,741.18
t_5137,59.08
t_5138,66.04
t_5139,64.64
t_5140,94.16
t_5141,210.84
t_5142,682.82
t_5143,2444.16
t_5144,3832.64
t_5145,3323.66
t_5146,2659.28
t_5147,2522.34
t_5148,2510.42
t_5149,3224.42
t_5150,2996.08
t_5151,2582.96
t_5152,2592.48
t_5153,3368.34
t_5154,4969.54
t_5155,4575.52
t_5156,3139.3
t_5157,1865.28
t_5158,1181.82
t_5159,1101.06
t_5160,741.18
t_5161,474.04
t_5162,388.4
t_5163,194.7
t_5164,167.06
t_5165,153.26
t_5166,307.32
t_5167,612.18
t_5168,1392.56
t_5169,2341
t_5170,3829.88
t_5171,4206.48
t_5172,3584.18
t_5173,3316.18
t_5174,3596.28
t_5175,4164.16
t_5176,3822.54
t_5177,3689.2
t_5178,3314.58
t_5179,2862.1
t_5180,1996.22
t_5181,1573.46
t_5182,1339.54
t_5183,1396.94
t_5184,1191.56
t_5185,560.96
t_5186,612.06
t_5187,356.76
t_5188,254.02
t_5189,197.38
t_5190,269.9
t_5191,375.54
t_5192,816.46
t_5193,1397.94
t_5194,2339.2
t_5195,2865.3
t_5196,3155.92
t_5197,2650.2
t_5198,3105.12
t_5199,3611.28
t_5200,3590.98
t_5201,3325.96
t_5202,3121.54
t_5203,2506.12
t_5204,1773.16
t_5205,1304.32
t_5206,1008.28
t_5207,700.82
t_5208,457.78
t_5209,59.08
t_5210,66.04
t_5211,64.64
t_5212,94.16
t_5213,210.84
t_5214,682.82
t_5215,2444.16
t_5216,3832.64
t_5217,3323.66
t_5218,2659.28
t_5219,2522.34
t_5220,2510.42
t_5221,3224.42
t_5222,2996.08
t_5223,2582.96
t_5224,2592.48
t_5225,3368.34
t_5226,4969.54
t_5227,4575.52
t_5228,3139.3
t_5229,1865.28
t_5230,1181.82
t_5231,1101.06
t_5232,741.18
t_5233,59.08
t_5234,66.04
t_5235,64.64
t_5236,94.16
t_5237,210.84
t_5238,682.82
t_5239,2444.16
t_5240,3832.64
t_5241,3323.66
t_5242,2659.28
t_5243,2522.34
t_5244,2510.42
t_5245,3224.42
t_5246,2996.08
t_5247,2582.96
t_5248,2592.48
t_5249,3368.34
t_5250,4969.54
t_5251,4575.52
t_5252,3139.3
t_5253,1865.28
t_5254,1181.82
t_5255,1101.06
t_5256,741.18
t_5257,59.08
t_5258,66.04
t_5259,64.64
t_5260,94.16
t_5261,210.84
t_5262,682.82
t_5263,2444.16
t_5264,3832.64
t_5265,3323.66
t_5266,2659.28
t_5267,2522.34
t_5268,2510.42
t_5269,3224.42
t_5270,2996.08
t_5271,2582.96
t_5272,2592.48
t_5273,3368.34
t_5274,4969.54
t_5275,4575.52
t_5276,3139.3
t_5277,1865.28
t_5278,1181.82
t_5279,1101.06
t_5280,741.18
t_5281,59.08
t_5282,66.04
t_5283,64.64
t_5284,94.16
t_5285,210.84
t_5286,682.82
t_5287,2444.16
t_5288,3832.64
t_5289,3323.66
t_5290,2659.28
t_5291,2522.34
t_5292,2510.42
t_5293,3224.42
t_5294,2996.08
t_5295,2582.96
t_5296,2592.48
t_5297,3368.34
t_5298,4969.54
t_5299,4575.52
t_5300,3139.3
t_5301,1865.28
t_5302,1181.82
t_5303,1101.06
t_5304,741.18
t_5305,59.08
t_5306,66.04
t_5307,64.64
t_5308,94.16
t_5309,210.84
t_5310,682.82
t_5311,2444.16
t_5312,3832.64
t_5313,3323.66
t_5314,2659.28
t_5315,2522.34
t_5316,2510.42
t_5317,3224.42
t_5318,2996.08
t_5319,2582.96
t_5320,2592.48
t_5321,3368.34
t_5322,4969.54
t_5323,4575.52
t_5324,3139.3
t_5325,1865.28
t_5326,1181.82
t_5327,1101.06
t_5328,741.18
t_5329,474.04
t_5330,388.4
t_5331,194.7
t_5332,167.06
t_5333,153.26
t_5334,307.32
t_5335,612.18
t_5336,1392.56
t_5337,2341
t_5338,3829.88
t_5339,4206.48
t_5340,3584.18
t_5341,3316.18
t_5342,3596.28
t_5343,4164.16
t_5344,3822.54
t_5345,3689.2
t_5346,3314.58
t_5347,2862.1
t_5348,1996.22
t_5349,1573.46
t_5350,1339.54
t_5351,1396.94
t_5352,1191.56
t_5353,560.96
t_5354,612.06
t_5355,356.76
t_5356,254.02
t_5357,197.38
t_5358,269.9
t_5359,375.54
t_5360,816.46
t_5361,1397.94
t_5362,2339.2
t_5363,2865.3
t_5364,3155.92
t_5365,2650.2
t_5366,3105.12
t_5367,3611.28
t_5368,3590.98
t_5369,3325.96
t_5370,3121.54
t_5371,2506.12
t_5372,1773.16
t_5373,1304.32
t_5374,1008.28
t_5375,700.82
t_5376,457.78
t_5377,59.08
t_5378,66.04
t_5379,64.64
t_5380,94.16
t_5381,210.84
t_5382,682.82
t_5383,2444.16
t_5384,3832.64
t_5385,3323.66
t_5386,2659.28
t_5387,2522.34
t_5388,2510.42
t_5389,3224.42
t_5390,2996.08
t_5391,2582.96
t_5392,2592.48
t_5393,3368.34
t_5394,4969.54
t_5395,4575.52
t_5396,3139.3
t_5397,1865.28
t_5398,1181.82
t_5399,1101.06
t_5400,741.18
t_5401,59.08
t_5402,66.04
t_5403,64.64
t_5404,94.16
t_5405,210.84
t_5406,682.82
t_5407,2444.16
t_5408,3832.64
t_5409,3323.66
t_5410,2659.28
t_5411,2522.34
t_5412,2510.42
t_5413,3224.42
t_5414,2996.08
t_5415,2582.96
t_5416,2592.48
t_5417,3368.34
t_5418,4969.54
t_5419,4575.52
t_5420,3139.3
t_5421,1865.28
t_5422,1181.82
t_5423,1101.06
t_5424,741.18
t_5425,59.08
t_5426,66.04
t_5427,64.64
t_5428,94.16
t_5429,210.84
t_5430,682.82
t_5431,2444.16
t_5432,3832.64
t_5433,3323.66
t_5434,2659.28
t_5435,2522.34
t_5436,2510.42
t_5437,3224.42
t_5438,2996.08
t_5439,2582.96
t_5440,2592.48
t_5441,3368.34
t_5442,4969.54
t_5443,4575.52
t_5444,3139.3
t_5445,1865.28
t_5446,1181.82
t_5447,1101.06
t_5448,741.18
t_5449,59.08
t_5450,66.04
t_5451,64.64
t_5452,94.16
t_5453,210.84
t_5454,682.82
t_5455,2444.16
t_5456,3832.64
t_5457,3323.66
t_5458,2659.28
t_5459,2522.34
t_5460,2510.42
t_5461,3224.42
t_5462,2996.08
t_5463,2582.96
t_5464,2592.48
t_5465,3368.34
t_5466,4969.54
t_5467,4575.52
t_5468,3139.3
t_5469,1865.28
t_5470,1181.82
t_5471,1101.06
t_5472,741.18
t_5473,59.08
t_5474,66.04
t_5475,64.64
t_5476,94.16
t_5477,210.84
t_5478,682.82
t_5479,2444.16
t_5480,3832.64
t_5481,3323.66
t_5482,2659.28
t_5483,2522.34
t_5484,2510.42
t_5485,3224.42
t_5486,2996.08
t_5487,2582.96
t_5488,2592.48
t_5489,3368.34
t_5490,4969.54
t_5491,4575.52
t_5492,3139.3
t_5493,1865.28
t_5494,1181.82
t_5495,1101.06
t_5496,741.18
t_5497,474.04
t_5498,388.4
t_5499,194.7
t_5500,167.06
t_5501,153.26
t_5502,307.32
t_5503,612.18
t_5504,1392.56
t_5505,2341
t_5506,3829.88
t_5507,4206.48
t_5508,3584.18
t_5509,3316.18
t_5510,3596.28
t_5511,4164.16
t_5512,3822.54
t_5513,3689.2
t_5514,3314.58
t_5515,2862.1
t_5516,1996.22
t_5517,1573.46
t_5518,1339.54
t_5519,1396.94
t_5520,1191.56
t_5521,560.96
t_5522,612.06
t_5523,356.76
t_5524,254.02
t_5525,197.38
t_5526,269.9
t_5527,375.54
t_5528,816.46
t_5529,1397.94
t_5530,2339.2
t_5531,2865.3
t_5532,3155.92
t_5533,2650.2
t_5534,3105.12
t_5535,3611.28
t_5536,3590.98
t_5537,3325.96
t_5538,3121.54
t_5539,2506.12
t_5540,1773.16
t_5541,1304.32
t_5542,1008.28
t_5543,700.82
t_5544,457.78
t_5545,59.08
t_5546,66.04
t_5547,64.64
t_5548,94.16
t_5549,210.84
t_5550,682.82
t_5551,2444.16
t_5552,3832.64
t_5553,3323.66
t_5554,2659.28
t_5555,2522.34
t_5556,2510.42
t_5557,3224.42
t_5558,2996.08
t_5559,2582.96
t_5560,2592.48
t_5561,3368.34
t_5562,4969.54
t_5563,4575.52
t_5564,3139.3
t_5565,1865.28
t_5566,1181.82
t_5567,1101.06
t_5568,741.18
t_5569,59.08
t_5570,66.04
t_5571,64.64
t_5572,94.16
t_5573,210.84
t_5574,682.82
t_5575,2444.16
t_5576,3832.64
t_5577,3323.66
t_5578,2659.28
t_5579,2522.34
t_5580,2510.42
t_5581,3224.42
t_5582,2996.08
t_5583,2582.96
t_5584,2592.48
t_5585,3368.34
t_5586,4969.54
t_5587,4575.52
t_5588,3139.3
t_5589,1865.28
t_5590,1181.82
t_5591,1101.06
t_5592,741.18
t_5593,59.08
t_5594,66.04
t_5595,64.64
t_5596,94.16
t_5597,210.84
t_5598,682.82
t_5599,2444.16
t_5600,3832.64
t_5601,3323.66
t_5602,2659.28
t_5603,2522.34
t_5604,2510.42
t_5605,3224.42
t_5606,2996.08
t_5607,2582.96
t_5608,2592.48
t_5609,3368.34
t_5610,4969.54
t_5611,4575.52
t_5612,3139.3
t_5613,1865.28
t_5614,1181.82
t_5615,1101.06
t_5616,741.18
t_5617,59.08
t_5618,66.04
t_5619,64.64
t_5620,94.16
t_5621,210.84
t_5622,682.82
t_5623,2444.16
t_5624,3832.64
t_5625,3323.66
t_5626,2659.28
t_5627,2522.34
t_5628,2510.42
t_5629,3224.42
t_5630,2996.08
t_5631,2582.96
t_5632,2592.48
t_5633,3368.34
t_5634,4969.54
t_5635,4575.52
t_5636,3139.3
t_5637,1865.28
t_5638,1181.82
t_5639,1101.06
t_5640,741.18
t_5641,59.08
t_5642,66.04
t_5643,64.64
t_5644,94.16
t_5645,210.84
t_5646,682.82
t_5647,2444.16
t_5648,3832.64
t_5649,3323.66
t_5650,2659.28
t_5651,2522.34
t_5652,2510.42
t_5653,3224.42
t_5654,2996.08
t_5655,2582.96
t_5656,2592.48
t_5657,3368.34
t_5658,4969.54
t_5659,4575.52
t_5660,3139.3
t_5661,1865.28
t_5662,1181.82
t_5663,1101.06
t_5664,741.18
t_5665,474.04
t_5666,388.4
t_5667,194.7
t_5668,167.06
t_5669,153.26
t_5670,307.32
t_5671,612.18
t_5672,1392.56
t_5673,2341
t_5674,3829.88
t_5675,4206.48
t_5676,3584.18
t_5677,3316.18
t_5678,3596.28
t_5679,4164.16
t_5680,3822.54
t_5681,3689.2
t_5682,3314.58
t_5683,2862.1
t_5684,1996.22
t_5685,1573.46
t_5686,1339.54
t_5687,1396.94
t_5688,1191.56
t_5689,560.96
t_5690,612.06
t_5691,356.76
t_5692,254.02
t_5693,197.38
t_5694,269.9
t_5695,375.54
t_5696,816.46
t_5697,1397.94
t_5698,2339.2
t_5699,2865.3
t_5700,3155.92
t_5701,2650.2
t_5702,3105.12
t_5703,3611.28
t_5704,3590.98
t_5705,3325.96
t_5706,3121.54
t_5707,2506.12
t_5708,1773.16
t_5709,1304.32
t_5710,1008.28
t_5711,700.82
t_5712,457.78
t_5713,59.08
t_5714,66.04
t_5715,64.64
t_5716,94.16
t_5717,210.84
t_5718,682.82
t_5719,2444.16
t_5720,3832.64
t_5721,3323.66
t_5722,2659.28
t_5723,2522.34
t_5724,2510.42
t_5725,3224.42
t_5726,2996.08
t_5727,2582.96
t_5728,2592.48
t_5729,3368.34
t_5730,4969.54
t_5731,4575.52
t_5732,3139.3
t_5733,1865.28
t_5734,1181.82
t_5735,1101.06
t_5736,741.18
t_5737,59.08
t_5738,66.04
t_5739,64.64
t_5740,94.16
t_5741,210.84
t_5742,682.82
t_5743,2444.16
t_5744,3832.64
t_5745,3323.66
t_5746,2659.28
t_5747,2522.34
t_5748,2510.42
t_5749,3224.42
t_5750,2996.08
t_5751,2582.96
t_5752,2592.48
t_5753,3368.34
t_5754,4969.54
t_5755,4575.52
t_5756,3139.3
t_5757,1865.28
t_5758,1181.82
t_5759,1101.06
t_5760,741.18
t_5761,59.08
t_5762,66.04
t_5763,64.64
t_5764,94.16
t_5765,210.84
t_5766,682.82
t_5767,2444.16
t_5768,3832.64
t_5769,3323.66
t_5770,2659.28
t_5771,2522.34
t_5772,2510.42
t_5773,3224.42
t_5774,2996.08
t_5775,2582.96
t_5776,2592.48
t_5777,3368.34
t_5778,4969.54
t_5779,4575.52
t_5780,3139.3
t_5781,1865.28
t_5782,1181.82
t_5783,1101.06
t_5784,741.18
t_5785,59.08
t_5786,66.04
t_5787,64.64
t_5788,94.16
t_5789,210.84
t_5790,682.82
t_5791,2444.16
t_5792,3832.64
t_5793,3323.66
t_5794,2659.28
t_5795,2522.34
t_5796,2510.42
t_5797,3224.42
t_5798,2996.08
t_5799,2582.96
t_5800,2592.48
t_5801,3368.34
t_5802,4969.54
t_5803,4575.52
t_5804,3139.3
t_5805,1865.28
t_5806,1181.82
t_5807,1101.06
t_5808,741.18
t_5809,59.08
t_5810,66.04
t_5811,64.64
t_5812,94.16
t_5813,210.84
t_5814,682.82
t_5815,2444.16
t_5816,3832.64
t_5817,3323.66
t_5818,2659.28
t_5819,2522.34
t_5820,2510.42
t_5821,3224.42
t_5822,2996.08
t_5823,2582.96
t_5824,2592.48
t_5825,3368.34
t_5826,4969.54
t_5827,4575.52
t_5828,3139.3
t_5829,1865.28
t_5830,1181.82
t_5831,1101.06
t_5832,741.18
t_5833,474.04
t_5834,388.4
t_5835,194.7
t_5836,167.06
t_5837,153.26
t_5838,307.32
t_5839,612.18
t_5840,1392.56
t_5841,2341
t_5842,3829.88
t_5843,4206.48
t_5844,3584.18
t_5845,3316.18
t_5846,3596.28
t_5847,4164.16
t_5848,3822.54
t_5849,3689.2
t_5850,3314.58
t_5851,2862.1
t_5852,1996.22
t_5853,1573.46
t_5854,1339.54
t_5855,1396.94
t_5856,1191.56
t_5857,560.96
t_5858,612.06
t_5859,356.76
t_5860,254.02
t_5861,197.38
t_5862,269.9
t_5863,375.54
t_5864,816.46
t_5865,1397.94
t_5866,2339.2
t_5867,2865.3
t_5868,3155.92
t_5869,2650.2
t_5870,3105.12
t_5871,3611.28
t_5872,3590.98
t_5873,3325.96
t_5874,3121.54
t_5875,2506.12
t_5876,1773.16
t_5877,1304.32
t_5878,1008.28
t_5879,700.82
t_5880,457.78
t_5881,59.08
t_5882,66.04
